"Name","test_score","model","Hostname","multimodal_state","State","Created","Runtime","dataset_name","fold","e5_model"
"cat_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_3","0.575654379132325","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:07:36.000Z","29","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","3","tf-idf"
"tabpfnv2_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_2","0.5896386196902454","TabPFN-v2 🤯","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:07:16.000Z","89","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","2","tf-idf"
"tabm_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_2","0.6075717779186667","TabM Ⓜ️","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:07:14.000Z","46","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","2","tf-idf"
"light_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_2","0.622117561815053","LightGBM 💡","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:07:11.000Z","42","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","2","tf-idf"
"tabpfnv2_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_1","0.5804727832623856","TabPFN-v2 🤯","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:06:56.000Z","64","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","1","tf-idf"
"tabpfnv2_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_0","0.6148718413187212","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:06:53.000Z","38","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","0","tf-idf"
"tabm_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_0","0.541943664523141","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:06:52.000Z","24","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","0","tf-idf"
"light_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_0","0.5931890227334481","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:06:30.000Z","19","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","0","tf-idf"
"tabpfnv2_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_4","0.8497023809523809","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:06:25.000Z","18","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","4","tf-idf"
"cat_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_4","0.8624999999999999","CatBoost 😸","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:06:10.000Z","51","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","4","tf-idf"
"tabpfnv2_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_3","0.8815476190476189","TabPFN-v2 🤯","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:06:10.000Z","55","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","3","tf-idf"
"cat_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_3","0.8779761904761905","CatBoost 😸","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:06:07.000Z","36","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","3","tf-idf"
"light_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_3","0.8571428571428572","LightGBM 💡","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:06:06.000Z","61","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","3","tf-idf"
"tabm_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_2","0.7916666666666667","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:06:02.000Z","15","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","2","tf-idf"
"light_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_2","0.8291666666666667","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:05:56.000Z","15","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","2","tf-idf"
"tabpfnv2_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_1","0.8761904761904762","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:05:40.000Z","16","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","1","tf-idf"
"cat_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_1","0.8660714285714286","CatBoost 😸","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:05:37.000Z","26","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","1","tf-idf"
"tabpfnv2p5_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_0","0.819047619047619","TabPFN-v2p5 🇩🇪","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:05:26.000Z","27","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","0","tf-idf"
"cat_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_0","0.8321428571428572","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:05:12.000Z","21","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","0","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4","0.809248752486685","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:05:01.000Z","47","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","4","tf-idf"
"light_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4","0.7831351699813639","LightGBM 💡","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:04:52.000Z","49","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","4","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3","0.8171246611056233","TabPFN-v2 🤯","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:04:34.000Z","77","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","3","tf-idf"
"cat_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3","0.7950520248180909","CatBoost 😸","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:04:25.000Z","57","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","3","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2","0.8190186086058137","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:04:24.000Z","42","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","2","tf-idf"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1","0.8201286629887187","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:04:23.000Z","30","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","1","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1","0.8162645913241722","TabPFN-v2 🤯","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:04:09.000Z","55","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","1","tf-idf"
"cat_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1","0.7908261445559434","CatBoost 😸","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:04:03.000Z","44","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","1","tf-idf"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0","0.8162083036048223","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:03:50.000Z","30","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","0","tf-idf"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0","0.7994391526801129","TabM Ⓜ️","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:03:31.000Z","46","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","0","tf-idf"
"tabpfnv2p5_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_4","0.8935423889499502","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:03:21.000Z","21","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","4","tf-idf"
"cat_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_4","0.8922517998855692","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:02:10.000Z","67","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","4","tf-idf"
"tabpfnv2_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_0","0.9094044620037838","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:00:59.000Z","199","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","0","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_3","0.8589665468666169","TabPFN-v2 🤯","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T11:00:49.000Z","154","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","3","tf-idf"
"cat_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_3","0.8642388511765302","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:00:43.000Z","80","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","3","tf-idf"
"light_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_3","0.8695308874030824","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:00:36.000Z","17","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","3","tf-idf"
"tabpfnv2p5_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_2","0.8910353669917404","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T11:00:05.000Z","31","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","2","tf-idf"
"tabm_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_2","0.8675196706632251","TabM Ⓜ️","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:59:54.000Z","45","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","2","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_1","0.8901550804194356","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:59:26.000Z","33","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","1","tf-idf"
"cat_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_1","0.8772504303182265","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:59:21.000Z","70","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","1","tf-idf"
"light_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_1","0.8799594267799821","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:59:04.000Z","17","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","1","tf-idf"
"tabpfnv2p5_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_0","0.8778669950354161","TabPFN-v2p5 🇩🇪","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:58:50.000Z","54","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","0","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_0","0.8674237693981356","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:58:48.000Z","26","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","0","tf-idf"
"tabm_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_0","0.8689003696613454","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:58:10.000Z","32","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","0","tf-idf"
"cat_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_0","0.8743203061022722","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:57:59.000Z","57","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","0","tf-idf"
"light_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_0","0.8605183438398653","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:57:31.000Z","21","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","0","tf-idf"
"tabm_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_4","0.909198115758188","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:56:02.000Z","121","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","4","tf-idf"
"tabm_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_3","0.8922230720457629","TabM Ⓜ️","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:55:59.000Z","166","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","3","tf-idf"
"cat_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_3","0.897510357261701","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:53:15.000Z","251","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","3","tf-idf"
"tabm_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_2","0.885189565049747","TabM Ⓜ️","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:53:08.000Z","166","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","2","tf-idf"
"cat_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_2","0.9055841941310544","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:52:50.000Z","181","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","2","tf-idf"
"tabpfnv2p5_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_2","0.972151809876838","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:51:12.000Z","91","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","2","tf-idf"
"tabpfnv2_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_2","0.9564753286805776","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:50:55.000Z","136","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","2","tf-idf"
"tabm_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_2","0.9638662456180322","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:50:15.000Z","3656","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","2","tf-idf"
"cat_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_2","0.9702520583275828","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:49:51.000Z","75","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","2","tf-idf"
"light_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_2","0.9673008720161484","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:49:25.000Z","3650","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","2","tf-idf"
"tabpfnv2p5_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_1","0.9689614074880796","TabPFN-v2p5 🇩🇪","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:47:52.000Z","164","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","1","tf-idf"
"tabpfnv2_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_1","0.9578383750786326","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:47:37.000Z","123","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","1","tf-idf"
"tabm_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_1","0.962837352717582","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:47:26.000Z","42","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","1","tf-idf"
"light_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_1","0.9654355595198204","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:46:48.000Z","30","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","1","tf-idf"
"cat_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_1","0.9661752223243488","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:46:48.000Z","42","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","1","tf-idf"
"tabpfnv2p5_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_0","0.9699395141731058","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:46:37.000Z","3709","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","0","tf-idf"
"tabpfnv2_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_0","0.9577186451287516","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:46:29.000Z","3752","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","0","tf-idf"
"tabm_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_0","0.963668415036606","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:45:57.000Z","43","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","0","tf-idf"
"light_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_0","0.9687227006541782","LightGBM 💡","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:45:28.000Z","451","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","0","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON_4","0.8685866399362524","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:45:26.000Z","77","MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON","4","tf-idf"
"cat_MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON_4","0.8160428543958542","CatBoost 😸","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:44:35.000Z","193","MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON","4","tf-idf"
"light_MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON_4","0.8137109404830951","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:44:10.000Z","70","MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON","4","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON_3","0.8878243335798326","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:43:54.000Z","116","MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON","3","tf-idf"
"tabm_MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON_3","0.7989891260693416","TabM Ⓜ️","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:43:47.000Z","94","MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON","3","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON_2","0.8611811998858441","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:42:17.000Z","92","MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON","2","tf-idf"
"cat_MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON_2","0.8017129870263464","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:41:06.000Z","66","MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON","2","tf-idf"
"tabpfnv2p5_MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON_1","0.8970619369572725","TabPFN-v2p5 🇩🇪","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:40:55.000Z","212","MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON","1","tf-idf"
"cat_MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON_1","0.8165812494568658","CatBoost 😸","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:40:07.000Z","211","MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON","1","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON_0","0.8703562455910088","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:38:52.000Z","130","MUL_TEXT_SOCIAL_GOOGLE_QA_TYPE_REASON","0","tf-idf"
"tabpfnv2_MUL_TEXT_HOUSES_MELBOURNE_AIRBNB_4","0.8449838572699282","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:33:45.000Z","616","MUL_TEXT_HOUSES_MELBOURNE_AIRBNB","4","tf-idf"
"cat_MUL_TEXT_HOUSES_MELBOURNE_AIRBNB_4","0.8341530830128769","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:30:29.000Z","495","MUL_TEXT_HOUSES_MELBOURNE_AIRBNB","4","tf-idf"
"tabpfnv2p5_MUL_TEXT_HOUSES_MELBOURNE_AIRBNB_3","0.8387777056656978","TabPFN-v2p5 🇩🇪","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:27:45.000Z","735","MUL_TEXT_HOUSES_MELBOURNE_AIRBNB","3","tf-idf"
"cat_MUL_TEXT_HOUSES_MELBOURNE_AIRBNB_3","0.8399902063249665","CatBoost 😸","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:26:35.000Z","853","MUL_TEXT_HOUSES_MELBOURNE_AIRBNB","3","tf-idf"
"tabpfnv2_MUL_TEXT_HOUSES_MELBOURNE_AIRBNB_2","0.841950843196033","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:22:06.000Z","692","MUL_TEXT_HOUSES_MELBOURNE_AIRBNB","2","tf-idf"
"cat_MUL_TEXT_HOUSES_MELBOURNE_AIRBNB_2","0.8336812267129039","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:19:53.000Z","628","MUL_TEXT_HOUSES_MELBOURNE_AIRBNB","2","tf-idf"
"light_MUL_TEXT_HOUSES_MELBOURNE_AIRBNB_2","0.8208644403137868","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:17:37.000Z","130","MUL_TEXT_HOUSES_MELBOURNE_AIRBNB","2","tf-idf"
"tabpfnv2p5_MUL_TEXT_HOUSES_MELBOURNE_AIRBNB_1","0.8136853776740371","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:17:22.000Z","278","MUL_TEXT_HOUSES_MELBOURNE_AIRBNB","1","tf-idf"
"tabm_MUL_TEXT_HOUSES_MELBOURNE_AIRBNB_1","0.8377454470791097","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:13:10.000Z","241","MUL_TEXT_HOUSES_MELBOURNE_AIRBNB","1","tf-idf"
"cat_MUL_TEXT_HOUSES_MELBOURNE_AIRBNB_1","0.83071700363724","CatBoost 😸","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:12:48.000Z","890","MUL_TEXT_HOUSES_MELBOURNE_AIRBNB","1","tf-idf"
"tabpfnv2p5_MUL_TEXT_HOUSES_MELBOURNE_AIRBNB_0","0.823443296026704","TabPFN-v2p5 🇩🇪","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:11:06.000Z","918","MUL_TEXT_HOUSES_MELBOURNE_AIRBNB","0","tf-idf"
"tabm_MUL_TEXT_HOUSES_MELBOURNE_AIRBNB_0","0.8401840453129058","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:10:18.000Z","161","MUL_TEXT_HOUSES_MELBOURNE_AIRBNB","0","tf-idf"
"cat_MUL_TEXT_HOUSES_MELBOURNE_AIRBNB_0","0.8318736862165178","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:09:51.000Z","457","MUL_TEXT_HOUSES_MELBOURNE_AIRBNB","0","tf-idf"
"tabpfnv2p5_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_4","0.6534371886604474","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:09:45.000Z","28","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","4","tf-idf"
"tabm_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_4","0.6655737704918033","TabM Ⓜ️","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:09:34.000Z","84","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","4","tf-idf"
"light_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_4","0.6509555293904536","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:09:23.000Z","19","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","4","tf-idf"
"tabpfnv2p5_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_3","0.5947740240920206","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:09:18.000Z","26","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","3","tf-idf"
"tabpfnv2_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_3","0.580436554659904","TabPFN-v2 🤯","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:09:13.000Z","208","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","3","tf-idf"
