"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","pca_components","State","Hostname","metrics_dict.metrics.rmse","parameters.dataset_names","metrics_dict.metrics.mse","metrics_dict.metrics.logloss"
"real_REG_IMAGE_LETTERBOXD_MOVIES_3","0.4469675906172943","3","ft","RealMLP 🕸","2026-04-10T12:41:31.000Z","REG_IMAGE_LETTERBOXD_MOVIES","584","30","finished","n307","0.33553601552181217","","0.1125844177122538",""
"real_REG_IMAGE_LETTERBOXD_MOVIES_3","0.4453665951329626","3","all","RealMLP 🕸","2026-04-10T12:40:15.000Z","REG_IMAGE_LETTERBOXD_MOVIES","463","30","finished","n305","0.3360213427955434","","0.11291034281412007",""
"real_REG_IMAGE_LETTERBOXD_MOVIES_2","0.37340287808845984","2","ft","RealMLP 🕸","2026-04-10T12:39:29.000Z","REG_IMAGE_LETTERBOXD_MOVIES","608","30","finished","n309","0.34683825326997786","","0.1202967739313693",""
"real_REG_IMAGE_LETTERBOXD_MOVIES_2","0.38701947799889","2","all","RealMLP 🕸","2026-04-10T12:39:24.000Z","REG_IMAGE_LETTERBOXD_MOVIES","441","30","finished","n306","0.3430489780036479","","0.11768260130934732",""
"real_REG_IMAGE_LETTERBOXD_MOVIES_1","0.39594674892917014","1","ft","RealMLP 🕸","2026-04-10T12:38:58.000Z","REG_IMAGE_LETTERBOXD_MOVIES","656","30","finished","n309","0.3383902284811037","","0.11450794673149356",""
"real_REG_IMAGE_LETTERBOXD_MOVIES_1","0.3731547787125846","1","all","RealMLP 🕸","2026-04-10T12:38:49.000Z","REG_IMAGE_LETTERBOXD_MOVIES","466","30","finished","n309","0.3447151416895331","","0.11882852891003488",""
"real_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4524722486382812","0","ft","RealMLP 🕸","2026-04-10T12:37:44.000Z","REG_IMAGE_LETTERBOXD_MOVIES","460","30","finished","nlp19.iem.technion.ac.il","0.3379559184628198","","0.11421420282404812",""
"real_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4360604599740777","0","all","RealMLP 🕸","2026-04-10T12:37:37.000Z","REG_IMAGE_LETTERBOXD_MOVIES","468","30","finished","n309","0.34298352636578544","","0.11763769935830944",""
"real_REG_IMAGE_KHAADI_CLOTHES_4","0.9382734894752502","4","ft","RealMLP 🕸","2026-04-10T12:37:02.000Z","REG_IMAGE_KHAADI_CLOTHES","172","30","finished","n305","1083.5159781932152","","1174006.875",""
"real_REG_IMAGE_KHAADI_CLOTHES_4","0.8873843550682068","4","all","RealMLP 🕸","2026-04-10T12:37:02.000Z","REG_IMAGE_KHAADI_CLOTHES","36","30","finished","nlp19.iem.technion.ac.il","1463.5208403025904","","2141893.25",""
"real_REG_IMAGE_KHAADI_CLOTHES_3","0.004368484020233154","3","ft","RealMLP 🕸","2026-04-10T12:36:31.000Z","REG_IMAGE_KHAADI_CLOTHES","174","30","finished","n309","2112.230574534892","","4461518",""
"real_REG_IMAGE_KHAADI_CLOTHES_3","0.6170870065689087","3","all","RealMLP 🕸","2026-04-10T12:36:23.000Z","REG_IMAGE_KHAADI_CLOTHES","66","30","finished","n309","1309.9118290938516","","1715869",""
"real_REG_IMAGE_KHAADI_CLOTHES_2","0.7902239561080933","2","ft","RealMLP 🕸","2026-04-10T12:36:11.000Z","REG_IMAGE_KHAADI_CLOTHES","163","30","finished","n309","1692.8989190143634","","2865906.75",""
"real_REG_IMAGE_KHAADI_CLOTHES_2","0.18343991041183472","2","all","RealMLP 🕸","2026-04-10T12:35:48.000Z","REG_IMAGE_KHAADI_CLOTHES","66","30","finished","n305","3340.0052395168486","","11155635",""
"real_REG_IMAGE_KHAADI_CLOTHES_1","0.62895667552948","1","ft","RealMLP 🕸","2026-04-10T12:35:16.000Z","REG_IMAGE_KHAADI_CLOTHES","166","30","finished","n309","4014.3101524421354","","16114686",""
"real_REG_IMAGE_KHAADI_CLOTHES_1","0.6734200716018677","1","all","RealMLP 🕸","2026-04-10T12:35:09.000Z","REG_IMAGE_KHAADI_CLOTHES","67","30","finished","n309","3766.113115667133","","14183608",""
"real_REG_IMAGE_KHAADI_CLOTHES_0","0.9421659708023072","0","ft","RealMLP 🕸","2026-04-10T12:33:44.000Z","REG_IMAGE_KHAADI_CLOTHES","143","30","finished","n309","1156.9077858671365","","1338435.625",""
"real_REG_IMAGE_KHAADI_CLOTHES_0","0.90256929397583","0","all","RealMLP 🕸","2026-04-10T12:33:35.000Z","REG_IMAGE_KHAADI_CLOTHES","66","30","finished","n305","1501.601977888948","","2254808.5",""
"real_REG_IMAGE_HNM_FASHION_4","0.26260660453363227","4","ft","RealMLP 🕸","2026-04-10T12:32:41.000Z","REG_IMAGE_HNM_FASHION","556","30","finished","n307","4.444765130362039","","19.755937064082268",""
"real_REG_IMAGE_HNM_FASHION_4","0.20694435981651385","4","all","RealMLP 🕸","2026-04-10T12:31:33.000Z","REG_IMAGE_HNM_FASHION","491","30","finished","n307","4.609470334720049","","21.247216766664163",""
"real_REG_IMAGE_HNM_FASHION_3","0.22683573536258816","3","ft","RealMLP 🕸","2026-04-10T12:30:08.000Z","REG_IMAGE_HNM_FASHION","590","30","finished","n305","4.485845969419945","","20.12281406136116",""
"real_REG_IMAGE_HNM_FASHION_3","0.22683592909699035","3","all","RealMLP 🕸","2026-04-10T12:29:53.000Z","REG_IMAGE_HNM_FASHION","422","30","finished","nlp19.iem.technion.ac.il","4.48584540740306","","20.122809019119128",""
"real_REG_IMAGE_HNM_FASHION_2","0.2480831028503907","2","ft","RealMLP 🕸","2026-04-10T12:28:36.000Z","REG_IMAGE_HNM_FASHION","644","30","finished","n306","4.388437294781124","","19.25838189022587",""
"real_REG_IMAGE_HNM_FASHION_2","0.23520018052531289","2","all","RealMLP 🕸","2026-04-10T12:28:24.000Z","REG_IMAGE_HNM_FASHION","480","30","finished","n309","4.425872140320978","","19.588344202469397",""
"real_REG_IMAGE_HNM_FASHION_1","0.2471007689286815","1","ft","RealMLP 🕸","2026-04-10T12:27:21.000Z","REG_IMAGE_HNM_FASHION","503","30","finished","n305","4.857926338963824","","23.599448314798465",""
"real_REG_IMAGE_HNM_FASHION_1","0.24437886750879756","1","all","RealMLP 🕸","2026-04-10T12:26:29.000Z","REG_IMAGE_HNM_FASHION","428","30","finished","n309","4.866699669282442","","23.68476567099383",""
"real_REG_IMAGE_HNM_FASHION_0","0.1959603978160005","0","ft","RealMLP 🕸","2026-04-10T12:23:22.000Z","REG_IMAGE_HNM_FASHION","556","30","finished","n307","4.74626440590868","","22.52702581079568",""
"real_REG_IMAGE_HNM_FASHION_0","0.2034418211323149","0","all","RealMLP 🕸","2026-04-10T12:23:02.000Z","REG_IMAGE_HNM_FASHION","481","30","finished","n309","4.724131291950038","","22.31741646358154",""
"real_REG_IMAGE_AMAZON_PACKAGES_4","0.5266608126861029","4","ft","RealMLP 🕸","2026-04-10T12:21:55.000Z","REG_IMAGE_AMAZON_PACKAGES","786","30","finished","n309","3.218189005611339","","10.356740475837698",""
"real_REG_IMAGE_AMAZON_PACKAGES_4","0.4729024156597442","4","all","RealMLP 🕸","2026-04-10T12:21:50.000Z","REG_IMAGE_AMAZON_PACKAGES","491","30","finished","n305","3.3960246143889776","","11.532983181535805",""
"real_REG_IMAGE_AMAZON_PACKAGES_3","0.5923266911640965","3","ft","RealMLP 🕸","2026-04-10T12:20:08.000Z","REG_IMAGE_AMAZON_PACKAGES","799","30","finished","n309","3.2873651088711906","","10.806769359023695",""
"real_REG_IMAGE_AMAZON_PACKAGES_3","0.5047883933135859","3","all","RealMLP 🕸","2026-04-10T12:20:02.000Z","REG_IMAGE_AMAZON_PACKAGES","494","30","finished","n309","3.623157469702252","","13.127270050259224",""
"real_REG_IMAGE_AMAZON_PACKAGES_2","0.5939006760538751","2","ft","RealMLP 🕸","2026-04-10T12:15:39.000Z","REG_IMAGE_AMAZON_PACKAGES","811","30","finished","n305","3.0108166256839133","","9.065016753494666",""
"real_REG_IMAGE_AMAZON_PACKAGES_2","0.5051744675909984","2","all","RealMLP 🕸","2026-04-10T12:15:25.000Z","REG_IMAGE_AMAZON_PACKAGES","470","30","finished","n307","3.3234888232121382","","11.045577958016002",""
"real_REG_IMAGE_AMAZON_PACKAGES_1","0.456755686613692","1","ft","RealMLP 🕸","2026-04-10T12:14:21.000Z","REG_IMAGE_AMAZON_PACKAGES","770","30","finished","n305","3.817373769579319","","14.57234249667222",""
"real_REG_IMAGE_AMAZON_PACKAGES_1","0.4163488093732368","1","all","RealMLP 🕸","2026-04-10T12:14:19.000Z","REG_IMAGE_AMAZON_PACKAGES","491","30","finished","n309","3.9567970794859737","","15.656243128228732",""
"real_REG_IMAGE_AMAZON_PACKAGES_0","0.5800837768455558","0","ft","RealMLP 🕸","2026-04-10T12:13:40.000Z","REG_IMAGE_AMAZON_PACKAGES","593","30","finished","nlp19.iem.technion.ac.il","2.9386200960508457","","8.635488068913881",""
"real_REG_IMAGE_AMAZON_PACKAGES_0","0.525153404721856","0","all","RealMLP 🕸","2026-04-10T12:13:39.000Z","REG_IMAGE_AMAZON_PACKAGES","483","30","finished","n305","3.1249191223815136","","9.765119521425648",""
"real_REG_IMAGE_AMAZON_BEST_SELLER_4","0.5896294874938226","4","ft","RealMLP 🕸","2026-04-10T12:13:00.000Z","REG_IMAGE_AMAZON_BEST_SELLER","184","30","finished","n309","0.6666842620459039","","0.44446790525969143",""
"real_REG_IMAGE_AMAZON_BEST_SELLER_4","0.5702738601258102","4","all","RealMLP 🕸","2026-04-10T12:12:47.000Z","REG_IMAGE_AMAZON_BEST_SELLER","45","30","finished","nlp19.iem.technion.ac.il","0.6822256062915314","","0.4654317778798476",""
"real_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5365425255066085","3","ft","RealMLP 🕸","2026-04-10T12:12:31.000Z","REG_IMAGE_AMAZON_BEST_SELLER","271","30","finished","n309","0.6503232928460113","","0.42292038521807895",""
"real_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5437823892475624","3","all","RealMLP 🕸","2026-04-10T12:12:12.000Z","REG_IMAGE_AMAZON_BEST_SELLER","90","30","finished","n307","0.6452238126136967","","0.41631376836375467",""
"real_REG_IMAGE_AMAZON_BEST_SELLER_2","0.5429592813722739","2","ft","RealMLP 🕸","2026-04-10T12:11:10.000Z","REG_IMAGE_AMAZON_BEST_SELLER","185","30","finished","n309","0.6551443178067464","","0.4292140771544672",""
"real_REG_IMAGE_AMAZON_BEST_SELLER_2","0.47406408050051263","2","all","RealMLP 🕸","2026-04-10T12:11:08.000Z","REG_IMAGE_AMAZON_BEST_SELLER","91","30","finished","n307","0.7027906063209293","","0.4939146363329394",""
"real_REG_IMAGE_AMAZON_BEST_SELLER_1","0.5481899270485376","1","ft","RealMLP 🕸","2026-04-10T12:10:31.000Z","REG_IMAGE_AMAZON_BEST_SELLER","131","30","finished","nlp19.iem.technion.ac.il","0.698789945588616","","0.4883073880557409",""
"real_REG_IMAGE_AMAZON_BEST_SELLER_1","0.45766675209578334","1","all","RealMLP 🕸","2026-04-10T12:10:28.000Z","REG_IMAGE_AMAZON_BEST_SELLER","94","30","finished","n309","0.7655997940165457","","0.5861430445981771",""
"real_REG_IMAGE_AMAZON_BEST_SELLER_0","0.5748644976428889","0","ft","RealMLP 🕸","2026-04-10T12:09:58.000Z","REG_IMAGE_AMAZON_BEST_SELLER","187","30","finished","n305","0.6908051118415168","","0.4772117025463705",""
"real_REG_IMAGE_AMAZON_BEST_SELLER_0","0.5803633251511817","0","all","RealMLP 🕸","2026-04-10T12:09:38.000Z","REG_IMAGE_AMAZON_BEST_SELLER","46","30","finished","nlp19.iem.technion.ac.il","0.6863230333908974","","0.4710393061628829",""
"real_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9798430026299884","4","ft","RealMLP 🕸","2026-04-10T12:08:49.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","385","30","finished","n305","","","","0.7705527588450796"
"real_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9822965842711608","4","all","RealMLP 🕸","2026-04-10T12:07:38.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","202","30","finished","n307","","","","0.4293830305583441"
"real_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9848066203231346","3","ft","RealMLP 🕸","2026-04-10T12:06:36.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","387","30","finished","n309","","","","0.39048993725471626"
"real_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.98357415715408","3","all","RealMLP 🕸","2026-04-10T12:06:21.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","212","30","finished","n309","","","","0.38424173423980007"
"real_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9872455936818768","2","ft","RealMLP 🕸","2026-04-10T12:04:35.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","377","30","finished","n309","","","","0.41731332964008017"
"real_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9862054321433904","2","all","RealMLP 🕸","2026-04-10T12:04:03.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","210","30","finished","n307","","","","0.3894675875518721"
"real_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9872229670158468","1","ft","RealMLP 🕸","2026-04-10T12:03:16.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","394","30","finished","n305","","","","0.4119336206828618"
"real_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9835284642205426","1","all","RealMLP 🕸","2026-04-10T12:02:10.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","247","30","finished","n309","","","","0.5904853163825983"
"real_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9896528214621227","0","ft","RealMLP 🕸","2026-04-10T12:01:29.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","431","30","finished","n305","","","","0.35955228128489874"
"real_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.986851485111698","0","all","RealMLP 🕸","2026-04-10T12:01:20.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","153","30","finished","nlp19.iem.technion.ac.il","","","","0.36606438573861694"
"real_MUL_IMAGE_PETFINDER_4","0.839916666272148","4","ft","RealMLP 🕸","2026-04-10T11:58:22.000Z","MUL_IMAGE_PETFINDER","771","30","finished","n305","","","","1.388207346683986"
"real_MUL_IMAGE_PETFINDER_4","0.8318132277464214","4","all","RealMLP 🕸","2026-04-10T11:57:49.000Z","MUL_IMAGE_PETFINDER","726","30","finished","n309","","","","1.4091635836786518"
"real_MUL_IMAGE_PETFINDER_3","0.8473433076533448","3","ft","RealMLP 🕸","2026-04-10T11:33:36.000Z","MUL_IMAGE_PETFINDER","599","30","finished","nlp19.iem.technion.ac.il","","","","1.354489976589564"
"real_MUL_IMAGE_PETFINDER_3","0.841525880306738","3","all","RealMLP 🕸","2026-04-10T11:26:05.000Z","MUL_IMAGE_PETFINDER","443","30","finished","nlp19.iem.technion.ac.il","","","","1.3578545751853102"
"real_MUL_IMAGE_PETFINDER_2","0.8367016458974537","2","ft","RealMLP 🕸","2026-04-10T10:58:53.000Z","MUL_IMAGE_PETFINDER","619","30","finished","nlp19.iem.technion.ac.il","","","","1.413619353286024"
"real_MUL_IMAGE_PETFINDER_2","0.8285660106860455","2","all","RealMLP 🕸","2026-04-10T10:51:24.000Z","MUL_IMAGE_PETFINDER","443","30","finished","nlp19.iem.technion.ac.il","","","","1.41097457321416"
"real_MUL_IMAGE_PETFINDER_1","0.835919586153525","1","ft","RealMLP 🕸","2026-04-10T10:24:07.000Z","MUL_IMAGE_PETFINDER","601","30","finished","nlp19.iem.technion.ac.il","","","","1.4075304081229458"
"real_MUL_IMAGE_PETFINDER_1","0.8323811779925987","1","all","RealMLP 🕸","2026-04-10T10:16:37.000Z","MUL_IMAGE_PETFINDER","443","30","finished","nlp19.iem.technion.ac.il","","","","1.4007450283679082"
"real_MUL_IMAGE_PETFINDER_0","0.836598420430206","0","ft","RealMLP 🕸","2026-04-10T09:48:43.000Z","MUL_IMAGE_PETFINDER","638","30","finished","nlp19.iem.technion.ac.il","","","","1.4190294749795334"
"real_MUL_IMAGE_PETFINDER_0","0.8295190707805851","0","all","RealMLP 🕸","2026-04-10T09:41:14.000Z","MUL_IMAGE_PETFINDER","444","30","finished","nlp19.iem.technion.ac.il","","","","1.4242428584596285"
"real_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9758076557150432","4","ft","RealMLP 🕸","2026-04-10T09:11:18.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","737","30","finished","nlp19.iem.technion.ac.il","","","","0.21687087627136553"
"real_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9499071367152484","4","all","RealMLP 🕸","2026-04-10T09:04:14.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","422","30","finished","nlp19.iem.technion.ac.il","","","","0.35371936294227896"
"real_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.974482135935831","3","ft","RealMLP 🕸","2026-04-10T08:31:25.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","755","30","finished","nlp19.iem.technion.ac.il","","","","0.3149731840768262"
"real_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.942457842069388","3","all","RealMLP 🕸","2026-04-10T08:24:15.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","422","30","finished","nlp19.iem.technion.ac.il","","","","0.38829474146970816"
"real_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9706793827351036","2","ft","RealMLP 🕸","2026-04-10T07:52:32.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","736","30","finished","nlp19.iem.technion.ac.il","","","","0.26349092326386536"
"real_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9703789568678516","2","all","RealMLP 🕸","2026-04-10T07:45:23.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","423","30","finished","nlp19.iem.technion.ac.il","","","","0.31574748476864006"
"real_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9508426505982032","1","ft","RealMLP 🕸","2026-04-10T07:13:41.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","736","30","finished","nlp19.iem.technion.ac.il","","","","0.40841548876651274"
"real_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9257713349379738","1","all","RealMLP 🕸","2026-04-10T07:06:32.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","423","30","finished","nlp19.iem.technion.ac.il","","","","0.440618736225866"
"real_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6610742953956883","2","all","RealMLP 🕸","2026-04-10T06:53:22.000Z","MUL_IMAGE_FLOWER_BOUQUETS","31","30","finished","nlp19.iem.technion.ac.il","","","","1.6603613798775467"
"real_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5614120248652157","1","ft","RealMLP 🕸","2026-04-10T06:51:11.000Z","MUL_IMAGE_FLOWER_BOUQUETS","88","30","finished","nlp19.iem.technion.ac.il","","","","2.038884325463606"
"real_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5821058307695101","1","all","RealMLP 🕸","2026-04-10T06:50:34.000Z","MUL_IMAGE_FLOWER_BOUQUETS","30","30","finished","nlp19.iem.technion.ac.il","","","","4.2896185464702405"
"real_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6704828555626559","0","all","RealMLP 🕸","2026-04-10T06:49:20.000Z","MUL_IMAGE_FLOWER_BOUQUETS","30","30","finished","nlp19.iem.technion.ac.il","","","","2.969948976389324"
"real_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.8461836145310837","4","ft","RealMLP 🕸","2026-04-10T06:46:06.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","120","30","finished","nlp19.iem.technion.ac.il","","","","2.036396997782038"
"real_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.8482948776409789","4","all","RealMLP 🕸","2026-04-10T06:45:24.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","36","30","finished","nlp19.iem.technion.ac.il","","","","1.6894562603339311"
"real_MUL_IMAGE_CSGO_SKIN_PRICE_3","0.8891937984496124","3","ft","RealMLP 🕸","2026-04-10T06:43:33.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","104","30","finished","nlp19.iem.technion.ac.il","","","","1.5085464724583464"
"real_MUL_IMAGE_CSGO_SKIN_PRICE_3","0.8533369813041494","3","all","RealMLP 🕸","2026-04-10T06:42:51.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","36","30","finished","nlp19.iem.technion.ac.il","","","","2.1201464875543414"
"real_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.8666855145158839","2","ft","RealMLP 🕸","2026-04-10T06:40:13.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","117","30","finished","nlp19.iem.technion.ac.il","","","","1.6763944713377863"
"real_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.8722705578355374","1","ft","RealMLP 🕸","2026-04-10T06:36:17.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","120","30","finished","nlp19.iem.technion.ac.il","","","","2.3415946218682633"
"real_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.8874549323605413","0","all","RealMLP 🕸","2026-04-10T06:32:36.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","36","30","finished","nlp19.iem.technion.ac.il","","","","1.63479644508524"
"real_MUL_IMAGE_HUBMAP_HPA_4","0.9676090921794056","4","ft","RealMLP 🕸","2026-04-10T06:13:05.000Z","MUL_IMAGE_HUBMAP_HPA","598","30","finished","nlp19.iem.technion.ac.il","","","","0.809924215323723"
"real_MUL_IMAGE_HUBMAP_HPA_4","0.9626676254642104","4","all","RealMLP 🕸","2026-04-10T06:08:12.000Z","MUL_IMAGE_HUBMAP_HPA","289","30","finished","nlp19.iem.technion.ac.il","","","","1.2041784425332762"
"real_MUL_IMAGE_HUBMAP_HPA_3","0.9644276274134936","3","ft","RealMLP 🕸","2026-04-10T05:43:49.000Z","MUL_IMAGE_HUBMAP_HPA","597","30","finished","nlp19.iem.technion.ac.il","","","","1.1142952996503108"
"real_MUL_IMAGE_HUBMAP_HPA_3","0.9625919382041824","3","all","RealMLP 🕸","2026-04-10T05:38:56.000Z","MUL_IMAGE_HUBMAP_HPA","289","30","finished","nlp19.iem.technion.ac.il","","","","0.968467650292508"
"real_MUL_IMAGE_HUBMAP_HPA_2","0.9689295302237664","2","ft","RealMLP 🕸","2026-04-10T05:13:46.000Z","MUL_IMAGE_HUBMAP_HPA","617","30","finished","nlp19.iem.technion.ac.il","","","","0.990050670816373"
"real_MUL_IMAGE_HUBMAP_HPA_2","0.9688079163576152","2","all","RealMLP 🕸","2026-04-10T05:08:53.000Z","MUL_IMAGE_HUBMAP_HPA","290","30","finished","nlp19.iem.technion.ac.il","","","","0.8763690589833834"
"real_BIN_IMAGE_HATEFUL_MEME_2","0.7855249443124639","2","ft","RealMLP 🕸","2026-04-10T00:14:23.000Z","BIN_IMAGE_HATEFUL_MEME","466","30","finished","nlp19.iem.technion.ac.il","","","",""
"real_BIN_IMAGE_HATEFUL_MEME_2","0.7797789429685557","2","all","RealMLP 🕸","2026-04-10T00:09:41.000Z","BIN_IMAGE_HATEFUL_MEME","277","30","finished","nlp19.iem.technion.ac.il","","","",""
"real_BIN_IMAGE_HATEFUL_MEME_1","0.7665514997275147","1","ft","RealMLP 🕸","2026-04-09T23:49:33.000Z","BIN_IMAGE_HATEFUL_MEME","482","30","finished","nlp19.iem.technion.ac.il","","","",""
"real_BIN_IMAGE_HATEFUL_MEME_0","0.7932603531198246","0","ft","RealMLP 🕸","2026-04-09T23:24:22.000Z","BIN_IMAGE_HATEFUL_MEME","466","30","finished","nlp19.iem.technion.ac.il","","","",""
"real_BIN_IMAGE_HATEFUL_MEME_0","0.7765514468177418","0","all","RealMLP 🕸","2026-04-09T23:19:40.000Z","BIN_IMAGE_HATEFUL_MEME","277","30","finished","nlp19.iem.technion.ac.il","","","",""
"real_MUL_IMAGE_HUBMAP_HPA_1","0.9652737354963304","1","ft","RealMLP 🕸","2026-04-09T22:18:52.000Z","MUL_IMAGE_HUBMAP_HPA","659","30","finished","nlp19.iem.technion.ac.il","","","","0.8966047487485187"
"real_MUL_IMAGE_HUBMAP_HPA_1","0.9630270506379364","1","all","RealMLP 🕸","2026-04-09T22:13:59.000Z","MUL_IMAGE_HUBMAP_HPA","289","30","finished","nlp19.iem.technion.ac.il","","","","0.9330048181711392"
"real_MUL_IMAGE_HUBMAP_HPA_0","0.9637511282302332","0","ft","RealMLP 🕸","2026-04-09T21:48:14.000Z","MUL_IMAGE_HUBMAP_HPA","667","30","finished","nlp19.iem.technion.ac.il","","","","1.0476950809616958"
"real_MUL_IMAGE_HUBMAP_HPA_0","0.96564177056162","0","all","RealMLP 🕸","2026-04-09T21:43:21.000Z","MUL_IMAGE_HUBMAP_HPA","288","30","finished","nlp19.iem.technion.ac.il","","","","0.9269726979313968"
"real_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9255782256364428","4","ft","RealMLP 🕸","2026-04-09T21:18:51.000Z","MUL_IMAGE_GLAUCOMA_SMDG","388","30","finished","nlp19.iem.technion.ac.il","","","","0.3438017972223818"
"real_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9084092975124296","4","all","RealMLP 🕸","2026-04-09T21:15:43.000Z","MUL_IMAGE_GLAUCOMA_SMDG","185","30","finished","nlp19.iem.technion.ac.il","","","","0.3434425180061997"
"real_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9315839597164808","3","ft","RealMLP 🕸","2026-04-09T20:57:16.000Z","MUL_IMAGE_GLAUCOMA_SMDG","490","30","finished","nlp19.iem.technion.ac.il","","","","0.3026448691673048"
"real_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9505654576270048","3","all","RealMLP 🕸","2026-04-09T20:54:07.000Z","MUL_IMAGE_GLAUCOMA_SMDG","185","30","finished","nlp19.iem.technion.ac.il","","","","0.30497738557147824"
"real_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9267989892742488","2","ft","RealMLP 🕸","2026-04-09T20:34:42.000Z","MUL_IMAGE_GLAUCOMA_SMDG","532","30","finished","nlp19.iem.technion.ac.il","","","","0.3265517681371583"
"real_MUL_IMAGE_GLAUCOMA_SMDG_2","0.8972397092877218","2","all","RealMLP 🕸","2026-04-09T20:31:33.000Z","MUL_IMAGE_GLAUCOMA_SMDG","185","30","finished","nlp19.iem.technion.ac.il","","","","0.32284601154064907"
"real_MUL_IMAGE_GLAUCOMA_SMDG_1","0.918971979904557","1","ft","RealMLP 🕸","2026-04-09T20:14:13.000Z","MUL_IMAGE_GLAUCOMA_SMDG","427","30","finished","nlp19.iem.technion.ac.il","","","","0.2852303583836504"
"real_MUL_IMAGE_GLAUCOMA_SMDG_1","0.904902779086944","1","all","RealMLP 🕸","2026-04-09T20:10:59.000Z","MUL_IMAGE_GLAUCOMA_SMDG","187","30","finished","nlp19.iem.technion.ac.il","","","","0.3506583711443068"
"real_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9301722200398468","0","ft","RealMLP 🕸","2026-04-09T19:54:25.000Z","MUL_IMAGE_GLAUCOMA_SMDG","386","30","finished","nlp19.iem.technion.ac.il","","","","0.306483365914436"
"real_MUL_IMAGE_FLOWER_BOUQUETS_4","0.5754560128129773","4","ft","RealMLP 🕸","2026-04-09T19:44:02.000Z","MUL_IMAGE_FLOWER_BOUQUETS","59","30","finished","nlp19.iem.technion.ac.il","","","","2.581207832680418"
