"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","Hostname","State","pca_components"
"tabstar_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9196997078716324","2","all","TabSTAR ⭐","2026-04-11T22:34:59.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","721","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9146904272897276","4","all","TabSTAR ⭐","2026-04-11T23:16:12.000Z","MUL_TEXT_PRODUCT_SENTIMENT","98","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9140491563770952","2","all","TabSTAR ⭐","2026-04-11T23:12:52.000Z","MUL_TEXT_PRODUCT_SENTIMENT","94","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BABIES_PRICES_1","0.9136276994500556","1","all","TabSTAR ⭐","2026-04-12T01:00:07.000Z","REG_TEXT_BABIES_PRICES","194","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.912606040428128","1","all","TabSTAR ⭐","2026-04-11T22:19:03.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","950","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9123179734950762","4","all","TabSTAR ⭐","2026-04-11T22:59:12.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","673","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.912110052146008","3","all","TabSTAR ⭐","2026-04-11T22:47:05.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","721","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.910758630037032","0","all","TabSTAR ⭐","2026-04-12T00:33:22.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","212","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9107417594630752","1","all","TabSTAR ⭐","2026-04-12T00:36:56.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","295","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9104637038078828","2","all","TabSTAR ⭐","2026-04-12T00:41:54.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","232","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9085599080903048","4","all","TabSTAR ⭐","2026-04-12T00:50:32.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","314","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_PRODUCT_SENTIMENT_0","0.9078499766556324","0","all","TabSTAR ⭐","2026-04-11T23:10:31.000Z","MUL_TEXT_PRODUCT_SENTIMENT","60","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9069746932279066","3","all","TabSTAR ⭐","2026-04-11T23:14:32.000Z","MUL_TEXT_PRODUCT_SENTIMENT","95","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9058771548611846","3","all","TabSTAR ⭐","2026-04-12T00:45:50.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","275","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BABIES_PRICES_4","0.902282239826954","4","all","TabSTAR ⭐","2026-04-12T01:09:43.000Z","REG_TEXT_BABIES_PRICES","184","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9022207537409924","1","all","TabSTAR ⭐","2026-04-11T23:11:34.000Z","MUL_TEXT_PRODUCT_SENTIMENT","71","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BABIES_PRICES_0","0.8861003116173003","0","all","TabSTAR ⭐","2026-04-12T00:55:51.000Z","REG_TEXT_BABIES_PRICES","250","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BABIES_PRICES_2","0.8842770563608333","2","all","TabSTAR ⭐","2026-04-12T01:03:26.000Z","REG_TEXT_BABIES_PRICES","176","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BABIES_PRICES_3","0.8648870128469317","3","all","TabSTAR ⭐","2026-04-12T01:06:24.000Z","REG_TEXT_BABIES_PRICES","193","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BOOK_READABILITY_4","0.8566113362749386","4","all","TabSTAR ⭐","2026-04-12T02:20:05.000Z","REG_TEXT_BOOK_READABILITY","281","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BOOK_READABILITY_2","0.8540690004171991","2","all","TabSTAR ⭐","2026-04-12T02:05:38.000Z","REG_TEXT_BOOK_READABILITY","537","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8486452102661133","0","all","TabSTAR ⭐","2026-04-12T03:34:09.000Z","REG_TEXT_SCIMAGOJR_IMPACT","370","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8411669499832793","4","all","TabSTAR ⭐","2026-04-11T22:02:51.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","245","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8376765368642975","2","all","TabSTAR ⭐","2026-04-11T21:51:32.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","331","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8342437468447313","3","all","TabSTAR ⭐","2026-04-11T21:57:06.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","339","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8316865732408997","0","all","TabSTAR ⭐","2026-04-11T21:39:15.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","358","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8250648166668664","1","all","TabSTAR ⭐","2026-04-11T21:45:15.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","370","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_ZOMATO_RESTAURANTS_3","0.8219960931356858","3","all","TabSTAR ⭐","2026-04-12T09:36:58.000Z","REG_TEXT_ZOMATO_RESTAURANTS","5512","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8209563493728638","3","all","TabSTAR ⭐","2026-04-12T03:55:30.000Z","REG_TEXT_SCIMAGOJR_IMPACT","391","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BOOK_READABILITY_3","0.8189922012511244","3","all","TabSTAR ⭐","2026-04-12T02:14:41.000Z","REG_TEXT_BOOK_READABILITY","321","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_SCIMAGOJR_IMPACT_4","0.815778374671936","4","all","TabSTAR ⭐","2026-04-12T04:02:08.000Z","REG_TEXT_SCIMAGOJR_IMPACT","342","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_ZOMATO_RESTAURANTS_4","0.8148686590014282","4","all","TabSTAR ⭐","2026-04-12T11:08:54.000Z","REG_TEXT_ZOMATO_RESTAURANTS","6558","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_ZOMATO_RESTAURANTS_0","0.808228588317975","0","all","TabSTAR ⭐","2026-04-12T05:19:08.000Z","REG_TEXT_ZOMATO_RESTAURANTS","5407","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_SCIMAGOJR_IMPACT_1","0.801495373249054","1","all","TabSTAR ⭐","2026-04-12T03:40:26.000Z","REG_TEXT_SCIMAGOJR_IMPACT","501","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_ZOMATO_RESTAURANTS_2","0.7917148224873631","2","all","TabSTAR ⭐","2026-04-12T08:01:14.000Z","REG_TEXT_ZOMATO_RESTAURANTS","5740","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_SCIMAGOJR_IMPACT_2","0.7913148999214172","2","all","TabSTAR ⭐","2026-04-12T03:48:53.000Z","REG_TEXT_SCIMAGOJR_IMPACT","394","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BOOK_READABILITY_1","0.7906864298816438","1","all","TabSTAR ⭐","2026-04-12T01:59:37.000Z","REG_TEXT_BOOK_READABILITY","358","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_ZOMATO_RESTAURANTS_1","0.7893433926359006","1","all","TabSTAR ⭐","2026-04-12T06:49:18.000Z","REG_TEXT_ZOMATO_RESTAURANTS","4314","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BOOK_READABILITY_0","0.7795244932773158","0","all","TabSTAR ⭐","2026-04-12T01:55:31.000Z","REG_TEXT_BOOK_READABILITY","239","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_VANCOUVER_SALARIES_0","0.7688818922937982","0","all","TabSTAR ⭐","2026-04-12T04:42:45.000Z","REG_TEXT_VANCOUVER_SALARIES","219","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7629406020220588","2","all","TabSTAR ⭐","2026-04-11T20:53:41.000Z","BIN_TEXT_KICKSTARTER_FUNDING","850","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7624913832720588","3","all","TabSTAR ⭐","2026-04-11T21:07:54.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1134","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_VANCOUVER_SALARIES_4","0.7621503032846361","4","all","TabSTAR ⭐","2026-04-12T04:59:19.000Z","REG_TEXT_VANCOUVER_SALARIES","298","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7583898207720589","1","all","TabSTAR ⭐","2026-04-11T20:38:01.000Z","BIN_TEXT_KICKSTARTER_FUNDING","936","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_VANCOUVER_SALARIES_3","0.7560024550679928","3","all","TabSTAR ⭐","2026-04-12T04:55:18.000Z","REG_TEXT_VANCOUVER_SALARIES","237","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7535489430147059","0","all","TabSTAR ⭐","2026-04-11T20:24:53.000Z","BIN_TEXT_KICKSTARTER_FUNDING","783","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_VANCOUVER_SALARIES_2","0.7450869469666388","2","all","TabSTAR ⭐","2026-04-12T04:50:20.000Z","REG_TEXT_VANCOUVER_SALARIES","295","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7340952435661765","4","all","TabSTAR ⭐","2026-04-11T21:26:53.000Z","BIN_TEXT_KICKSTARTER_FUNDING","736","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_VANCOUVER_SALARIES_1","0.7128797682235457","1","all","TabSTAR ⭐","2026-04-12T04:46:30.000Z","REG_TEXT_VANCOUVER_SALARIES","226","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_ROTTEN_TOMATOES_1","0.5833948896119573","1","all","TabSTAR ⭐","2026-04-12T04:12:41.000Z","REG_TEXT_ROTTEN_TOMATOES","352","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BOOK_PRICE_0","0.5798990377702045","0","all","TabSTAR ⭐","2026-04-12T01:12:51.000Z","REG_TEXT_BOOK_PRICE","462","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BOOK_PRICE_3","0.5702532602970514","3","all","TabSTAR ⭐","2026-04-12T01:36:16.000Z","REG_TEXT_BOOK_PRICE","621","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BOOK_PRICE_2","0.548799608538372","2","all","TabSTAR ⭐","2026-04-12T01:28:00.000Z","REG_TEXT_BOOK_PRICE","491","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BOOK_PRICE_1","0.535804151864629","1","all","TabSTAR ⭐","2026-04-12T01:20:36.000Z","REG_TEXT_BOOK_PRICE","439","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_ROTTEN_TOMATOES_2","0.5317784359451707","2","all","TabSTAR ⭐","2026-04-12T04:18:37.000Z","REG_TEXT_ROTTEN_TOMATOES","508","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_ROTTEN_TOMATOES_0","0.5230901597089723","0","all","TabSTAR ⭐","2026-04-12T04:07:53.000Z","REG_TEXT_ROTTEN_TOMATOES","285","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_ROTTEN_TOMATOES_3","0.5129041559119247","3","all","TabSTAR ⭐","2026-04-12T04:27:09.000Z","REG_TEXT_ROTTEN_TOMATOES","373","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_BOOK_PRICE_4","0.5072691403762599","4","all","TabSTAR ⭐","2026-04-12T01:46:43.000Z","REG_TEXT_BOOK_PRICE","522","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_MERCARI_MARKETPLACE_2","0.45320044582331864","2","all","TabSTAR ⭐","2026-04-12T02:39:46.000Z","REG_TEXT_MERCARI_MARKETPLACE","337","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_MERCARI_MARKETPLACE_0","0.4467819639787012","0","all","TabSTAR ⭐","2026-04-12T02:24:52.000Z","REG_TEXT_MERCARI_MARKETPLACE","460","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_MERCARI_MARKETPLACE_4","0.43504036005002766","4","all","TabSTAR ⭐","2026-04-12T02:53:17.000Z","REG_TEXT_MERCARI_MARKETPLACE","517","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_VIDEO_GAMES_SALES_0","0.4335198057628833","0","all","TabSTAR ⭐","2026-04-12T05:04:22.000Z","REG_TEXT_VIDEO_GAMES_SALES","171","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_ROTTEN_TOMATOES_4","0.42831899708108345","4","all","TabSTAR ⭐","2026-04-12T04:33:25.000Z","REG_TEXT_ROTTEN_TOMATOES","554","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_MERCARI_MARKETPLACE_3","0.4051283433728986","3","all","TabSTAR ⭐","2026-04-12T02:45:27.000Z","REG_TEXT_MERCARI_MARKETPLACE","463","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_MERCARI_MARKETPLACE_1","0.394855672582595","1","all","TabSTAR ⭐","2026-04-12T02:32:38.000Z","REG_TEXT_MERCARI_MARKETPLACE","425","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_VIDEO_GAMES_SALES_1","0.3701598784422778","1","all","TabSTAR ⭐","2026-04-12T05:07:15.000Z","REG_TEXT_VIDEO_GAMES_SALES","180","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_VIDEO_GAMES_SALES_3","0.3345274456574536","3","all","TabSTAR ⭐","2026-04-12T05:14:14.000Z","REG_TEXT_VIDEO_GAMES_SALES","112","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_VIDEO_GAMES_SALES_2","0.2905899361644124","2","all","TabSTAR ⭐","2026-04-12T05:10:19.000Z","REG_TEXT_VIDEO_GAMES_SALES","230","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_VIDEO_GAMES_SALES_4","0.28732297120226324","4","all","TabSTAR ⭐","2026-04-12T05:16:09.000Z","REG_TEXT_VIDEO_GAMES_SALES","172","nlp-srv2.iem.technion.ac.il","finished","30"
