model,state,dataset,test_score,fold
TabM,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.757695457076939,2
TabM,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7708013999061369,3
TabM,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7854533950115433,4
TabPFN-2.5,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8535953906660629,0
TabPFN-2.5,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8100721973991796,1
TabPFN-2.5,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8284117163854166,2
TabPFN-2.5,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8141432678446814,3
TabPFN-2.5,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8663606923818712,4
TabPFN-2.5,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8565447699265514,0
TabPFN-2.5,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8112418707979607,1
TabPFN-2.5,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8146903567172603,2
TabPFN-2.5,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8222579093018292,3
TabPFN-2.5,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8565749282703714,4
TabPFN-2.5,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8462693627316636,0
TabPFN-2.5,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7909297704727646,1
TabPFN-2.5,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8143876954453855,2
TabPFN-2.5,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8011869152175057,3
TabPFN-2.5,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.856433695943094,4
TabPFN-2.5,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.797663286815337,0
TabPFN-2.5,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7643691313535723,1
TabPFN-2.5,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7602068117180429,2
TabPFN-2.5,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7634678111341326,3
TabPFN-2.5,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8041758935976167,4
TabPFNv2,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8327023375136217,0
TabPFNv2,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7997049949420578,1
TabPFNv2,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8111275275229324,2
TabPFNv2,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8012364764676949,3
TabPFNv2,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8657873276573902,4
TabPFNv2,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8389203099571583,0
TabPFNv2,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8046504372746586,1
TabPFNv2,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8051031832432,2
TabPFNv2,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8103924905974784,3
TabPFNv2,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8452909994317278,4
TabPFNv2,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8320005763612507,0
TabPFNv2,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7897123214705415,1
TabPFNv2,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7954072184647989,2
TabPFNv2,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7923737500079895,3
TabPFNv2,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8486709815668863,4
TabPFNv2,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7702551337810234,0
TabPFNv2,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7449797638177506,1
TabPFNv2,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.746296923269616,2
TabPFNv2,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.743581941158661,3
TabPFNv2,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8105022783601459,4
XGBoost,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8420212368970752,0
XGBoost,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7740243158096529,1
XGBoost,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.823790962189671,2
XGBoost,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8302353535702757,3
XGBoost,all,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8183681377007013,4
XGBoost,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8390122828144975,0
XGBoost,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7954489685484607,1
XGBoost,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8070564793092236,2
XGBoost,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8047686546483026,3
XGBoost,ft,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8245489644706185,4
XGBoost,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8386228521327193,0
XGBoost,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7824229003374448,1
XGBoost,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8196146234884469,2
XGBoost,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8049686474358475,3
XGBoost,no_text,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.8347434046042334,4
XGBoost,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7924655877978152,0
XGBoost,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7468897959684553,1
XGBoost,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7343203502547261,2
XGBoost,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.7567333981307162,3
XGBoost,text_only,REG_TEXT_FOOD_WINE_VIVINO_SPAIN,0.774051727763652,4
CatBoost,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.818909584764638,0
CatBoost,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8240804859765006,1
CatBoost,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8282011781617783,2
CatBoost,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.827531384749283,3
CatBoost,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8261186729316076,4
CatBoost,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.831271089722373,0
CatBoost,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.846130234109878,1
CatBoost,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8326883745241845,2
CatBoost,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8380387967207952,3
CatBoost,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8423322863077101,4
CatBoost,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.5750196112814945,0
CatBoost,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.5807531223564543,1
CatBoost,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.5881380023741138,2
CatBoost,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.5926217992735753,3
CatBoost,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.561849190046746,4
CatBoost,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.800977247464922,0
CatBoost,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8033585110692191,1
CatBoost,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8024283063572369,2
CatBoost,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8083916056995967,3
CatBoost,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7969605640716668,4
LightGBM,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7816504357047218,0
LightGBM,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7841231949429687,1
LightGBM,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7750622602608991,2
LightGBM,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7796888914955376,3
LightGBM,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7761182238889177,4
LightGBM,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7979091409370976,0
LightGBM,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8055485588130677,1
LightGBM,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7987975958610928,2
LightGBM,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.809857214013805,3
LightGBM,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8098117977934324,4
LightGBM,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.5950194079603413,0
LightGBM,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.5983741318985295,1
LightGBM,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6130168275608575,2
LightGBM,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6040780890982778,3
LightGBM,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.579290480217981,4
LightGBM,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7295125760812657,0
LightGBM,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7340103059825174,1
LightGBM,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7374509405001141,2
LightGBM,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.745905575332114,3
LightGBM,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7266949408320732,4
RandomForest,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7755867939499339,0
RandomForest,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7962712375651224,1
RandomForest,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7886651802077038,2
RandomForest,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7763013528016185,3
RandomForest,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7792207133490286,4
RandomForest,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.806747396993811,0
RandomForest,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8149649255217669,1
RandomForest,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8099111175491385,2
RandomForest,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8047568733986165,3
RandomForest,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8067462776442719,4
RandomForest,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6475180418488815,0
RandomForest,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6522263691985132,1
RandomForest,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6414653030832926,2
RandomForest,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6368961695611386,3
RandomForest,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6462363378208933,4
RandomForest,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7454836724805072,0
RandomForest,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7629316007862886,1
RandomForest,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7606232235165078,2
RandomForest,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7544500241476357,3
RandomForest,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7404349530579493,4
RealMLP,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8355419953021154,0
RealMLP,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8508417200317321,1
RealMLP,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8344271904193834,2
RealMLP,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8415494056801758,3
RealMLP,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8456873425025548,4
RealMLP,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.858541784551418,0
RealMLP,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8413414336740465,1
RealMLP,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8395415008030453,2
RealMLP,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8492689810911488,3
RealMLP,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8508315833734159,4
RealMLP,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6128337205460297,0
RealMLP,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6148596255242837,1
RealMLP,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6328412006079605,2
RealMLP,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.626596397839977,3
RealMLP,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6196212643936406,4
RealMLP,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8104410906195469,0
RealMLP,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8312324741887824,1
RealMLP,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.819342211679005,2
RealMLP,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8283534061956696,3
RealMLP,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8182687352173069,4
TabDPT,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8150014243481933,0
TabDPT,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8301519166241313,1
TabDPT,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8354021078347194,2
TabDPT,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8337051028457549,3
TabDPT,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8254212956275794,4
TabDPT,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8314727735130998,0
TabDPT,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.833967822211636,1
TabDPT,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8277601590865928,2
TabDPT,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8411095725151607,3
TabDPT,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8300667098340406,4
TabDPT,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.677190714356366,0
TabDPT,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6805087294978291,1
TabDPT,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6677686142492578,2
TabDPT,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6987761368396564,3
TabDPT,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6612674386590721,4
TabDPT,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8094963118565364,0
TabDPT,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8250469072355956,1
TabDPT,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8110193981304623,2
TabDPT,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8173000228514922,3
TabDPT,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8155680750226246,4
TabICLv2,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8710301041782205,0
TabICLv2,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8722339058579986,1
TabICLv2,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8726675996236005,2
TabICLv2,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.873131785024706,3
TabICLv2,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.872353215295699,4
TabICLv2,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8785193267125275,0
TabICLv2,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8749599300320128,1
TabICLv2,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8647072507762016,2
TabICLv2,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8739525073088099,3
TabICLv2,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8774744613289951,4
TabICLv2,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7561315898020814,0
TabICLv2,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7691188536590865,1
TabICLv2,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7315303224660736,2
TabICLv2,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7598829055262781,3
TabICLv2,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7297211121479923,4
TabICLv2,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8515037655226443,0
TabICLv2,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.858176317614995,1
TabICLv2,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8502990102130039,2
TabICLv2,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8569420015852864,3
TabICLv2,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8605474468860741,4
TabM,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8418678700178504,0
TabM,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8491354023580469,1
TabM,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8378171770008633,2
TabM,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8503801520040002,3
TabM,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8437609708163125,4
TabM,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8493293395895714,0
TabM,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8500553719499373,1
TabM,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8452279634920531,2
TabM,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8544694127550309,3
TabM,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8531989459872209,4
TabM,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6323441053818635,0
TabM,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6616814662715346,1
TabM,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.648261053812798,2
TabM,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6626503696572614,3
TabM,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6474662056449008,4
TabM,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8109724498763704,0
TabM,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.824782052961361,1
TabM,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8200439812176742,2
TabM,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8285227397861302,3
TabM,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8219646389635649,4
TabPFN-2.5,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8593890501234929,0
TabPFN-2.5,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8700785562679874,1
TabPFN-2.5,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8581248546842613,2
TabPFN-2.5,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8689938950609163,3
TabPFN-2.5,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8707053417199868,4
TabPFN-2.5,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8641612138534631,0
TabPFN-2.5,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.867306951350476,1
TabPFN-2.5,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8501185817531993,2
TabPFN-2.5,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.865817387600133,3
TabPFN-2.5,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8717207706752812,4
TabPFN-2.5,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6250265378519746,0
TabPFN-2.5,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6397636416361563,1
TabPFN-2.5,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6449326233369383,2
TabPFN-2.5,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6341622752631063,3
TabPFN-2.5,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6040952462049884,4
TabPFN-2.5,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8375850427050431,0
TabPFN-2.5,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8481008460672473,1
TabPFN-2.5,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8389670364275706,2
TabPFN-2.5,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8465603255154741,3
TabPFN-2.5,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8447210211096272,4
TabPFNv2,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7259078968556854,0
TabPFNv2,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7132563788514159,1
TabPFNv2,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7136564499286909,2
TabPFNv2,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7261659928349398,3
TabPFNv2,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.700870110708772,4
TabPFNv2,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7516663514329809,0
TabPFNv2,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.756549881572964,1
TabPFNv2,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7429540139371982,2
TabPFNv2,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7600353783041363,3
TabPFNv2,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7280954356688514,4
TabPFNv2,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.5609,0
TabPFNv2,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.5672510918308221,1
TabPFNv2,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.5711578270599932,2
TabPFNv2,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.5605312930525086,3
TabPFNv2,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.5228966232647563,4
TabPFNv2,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6941440097613998,0
TabPFNv2,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6852131699776091,1
TabPFNv2,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6840779953288996,2
TabPFNv2,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6802997811629399,3
TabPFNv2,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6607076803158358,4
XGBoost,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8169805899011873,0
XGBoost,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7960787621931812,1
XGBoost,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8086240112207473,2
XGBoost,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8115270513662718,3
XGBoost,all,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8014219638938329,4
XGBoost,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8278097969950265,0
XGBoost,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8312687036076363,1
XGBoost,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8284260845686459,2
XGBoost,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8414406282028243,3
XGBoost,ft,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.8363495711525779,4
XGBoost,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6110839392950048,0
XGBoost,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6185896107618805,1
XGBoost,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.601539510549858,2
XGBoost,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6168796604718094,3
XGBoost,no_text,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.6336794841079139,4
XGBoost,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7853284042054688,0
XGBoost,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7936757402729508,1
XGBoost,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7935559558876187,2
XGBoost,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7995411333562047,3
XGBoost,text_only,REG_TEXT_FOOD_ZOMATO_RESTAURANTS,0.7849423580183642,4
CatBoost,all,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.7234598446211334,0
CatBoost,all,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.6931841227852383,1
CatBoost,all,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.6130910758959844,2
CatBoost,all,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.7038145404187874,3
CatBoost,all,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.5593346935660295,4
CatBoost,ft,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.7160119139135709,0
CatBoost,ft,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.6833737216514228,1
CatBoost,ft,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.6413066812632955,2
CatBoost,ft,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.6981629177608404,3
CatBoost,ft,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.5410908096963407,4
CatBoost,no_text,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.680180900315002,0
CatBoost,no_text,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.6820792961342117,1
CatBoost,no_text,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.6434837173545858,2
CatBoost,no_text,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.6871654728739311,3
CatBoost,no_text,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.5355346986121894,4
CatBoost,text_only,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.4666876289928933,0
CatBoost,text_only,REG_TEXT_HOUSES_AIRBNB_SEATTLE,0.3677490948486165,1
