"Name","Created","model","fold","dataset","test_score","multimodal_state","Commit","Runtime","State"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:32:15.000Z","TabPFN-v2 🤯","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.4503653171430455","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","54","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:30:49.000Z","TabPFN-v2 🤯","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.1307717138399045","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","335","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:28:46.000Z","TabPFN-v2 🤯","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.45853452172977216","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","1987","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:26:27.000Z","TabPFN-v2 🤯","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.455260584661378","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","341","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:25:54.000Z","TabPFN-v2p5 🇩🇪","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.542201311117446","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","29","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:25:21.000Z","TabPFN-v2p5 🇩🇪","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.3041984494088745","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","321","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:22:42.000Z","TabPFN-v2p5 🇩🇪","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5524548624318733","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","2802","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:20:15.000Z","TabPFN-v2p5 🇩🇪","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5424672946870075","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","328","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:19:42.000Z","TabM Ⓜ️","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5735134231446893","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","26","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:14:42.000Z","TabM Ⓜ️","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.24930554285712891","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","296","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:10:49.000Z","TabM Ⓜ️","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5544836011515881","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2467","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:09:45.000Z","TabM Ⓜ️","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5542453611544261","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","291","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:09:33.000Z","CatBoost 😸","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5693590318826846","no_text","b8c15933f3a030949efbe34e1cf01574bed42c5b","72","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:04:49.000Z","CatBoost 😸","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.2082381870986568","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","291","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:04:45.000Z","CatBoost 😸","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5720557473169674","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2461","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:04:16.000Z","CatBoost 😸","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5562680799898552","all","b8c15933f3a030949efbe34e1cf01574bed42c5b","313","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T14:03:56.000Z","LightGBM 💡","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.552033821515727","no_text","b8c15933f3a030949efbe34e1cf01574bed42c5b","43","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T13:59:56.000Z","LightGBM 💡","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.1941001140060329","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","286","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T13:55:32.000Z","LightGBM 💡","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5356280907456173","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","3593","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_0","2026-04-16T13:55:05.000Z","LightGBM 💡","0","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5559204088805638","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","287","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:54:43.000Z","TabPFN-v2 🤯","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9257793750216832","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","17","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:52:31.000Z","TabPFN-v2 🤯","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9369840292528938","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","176","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:51:45.000Z","TabPFN-v2 🤯","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9538504791627876","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","4348","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:49:45.000Z","TabPFN-v2 🤯","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9558127493654932","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","160","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:49:23.000Z","TabPFN-v2p5 🇩🇪","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9006039674005605","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","16","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:48:40.000Z","TabPFN-v2p5 🇩🇪","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9338780592959356","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","177","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:48:13.000Z","TabPFN-v2p5 🇩🇪","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9551544856895902","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2219","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:46:43.000Z","TabPFN-v2p5 🇩🇪","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9526660357660434","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","155","finished"
"tabm_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:46:21.000Z","TabM Ⓜ️","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9353353126624726","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","18","finished"
"tabm_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:45:55.000Z","TabM Ⓜ️","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9126897278796208","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","158","finished"
"tabm_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:45:25.000Z","TabM Ⓜ️","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9501763180745704","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2594","finished"
"tabm_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:43:46.000Z","TabM Ⓜ️","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9308832171498516","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","147","finished"
"cat_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:42:19.000Z","CatBoost 😸","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9390681869563872","no_text","b8c15933f3a030949efbe34e1cf01574bed42c5b","179","finished"
"cat_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:41:01.000Z","CatBoost 😸","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9136067018370836","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","158","finished"
"cat_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:27:23.000Z","CatBoost 😸","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9541884216574094","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","3942","finished"
"cat_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:23:20.000Z","CatBoost 😸","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.95062461085842","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","236","finished"
"light_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:22:56.000Z","LightGBM 💡","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8306476985804957","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","19","finished"
"light_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:20:33.000Z","LightGBM 💡","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9104369314147064","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","136","finished"
"light_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:20:32.000Z","LightGBM 💡","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.933461413991392","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2597","finished"
"light_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_4","2026-04-16T13:18:09.000Z","LightGBM 💡","4","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9277786520787646","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","137","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T13:17:46.000Z","TabPFN-v2 🤯","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9546540638653768","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","19","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T13:14:56.000Z","TabPFN-v2 🤯","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9389547642612476","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","163","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T13:13:42.000Z","TabPFN-v2 🤯","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.946381096016102","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","3028","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T13:12:11.000Z","TabPFN-v2 🤯","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9568614298460476","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","159","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T13:11:06.000Z","TabPFN-v2p5 🇩🇪","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9522080223991466","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","46","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T13:10:15.000Z","TabPFN-v2p5 🇩🇪","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9275071802412024","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","194","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T13:08:16.000Z","TabPFN-v2p5 🇩🇪","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9340964214156888","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","4461","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T13:08:00.000Z","TabPFN-v2p5 🇩🇪","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.955496565774917","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","180","finished"
"tabm_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T13:07:10.000Z","TabM Ⓜ️","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9188612615447672","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","45","finished"
"tabm_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T13:06:33.000Z","TabM Ⓜ️","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.893065649686634","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","210","finished"
"tabm_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T13:06:32.000Z","TabM Ⓜ️","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9170553031040845","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2140","finished"
"tabm_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T13:04:30.000Z","TabM Ⓜ️","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9143518428559706","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","155","finished"
"cat_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T13:01:41.000Z","CatBoost 😸","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9292166933063704","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","157","finished"
"cat_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T12:58:36.000Z","CatBoost 😸","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9128947831507844","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","171","finished"
"cat_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T12:55:08.000Z","CatBoost 😸","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9304394923712898","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","3565","finished"
"cat_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T12:54:11.000Z","CatBoost 😸","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9435801036485632","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","260","finished"
"light_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T12:52:50.000Z","LightGBM 💡","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8420318256690443","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","66","finished"
"light_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T12:50:16.000Z","LightGBM 💡","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8816115766417183","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","148","finished"
"light_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T12:43:26.000Z","LightGBM 💡","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8788365260055366","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","3448","finished"
"light_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_3","2026-04-16T12:41:04.000Z","LightGBM 💡","3","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9102908228273044","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","136","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:40:42.000Z","TabPFN-v2 🤯","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8573755308241723","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","16","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:37:59.000Z","TabPFN-v2 🤯","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8670461406792834","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","156","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:23:37.000Z","TabPFN-v2 🤯","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8014840417453687","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","4929","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:20:26.000Z","TabPFN-v2 🤯","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8581740538441291","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","184","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:20:03.000Z","TabPFN-v2p5 🇩🇪","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8594488446391484","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","15","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:16:58.000Z","TabPFN-v2p5 🇩🇪","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8783144231599916","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","178","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:15:18.000Z","TabPFN-v2p5 🇩🇪","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.821373808498792","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","3172","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:12:39.000Z","TabPFN-v2p5 🇩🇪","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8825274058180044","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","155","finished"
"tabm_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:12:16.000Z","TabM Ⓜ️","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8434325974991599","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","18","finished"
"tabm_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:09:54.000Z","TabM Ⓜ️","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8105330818586617","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","139","finished"
"tabm_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:09:35.000Z","TabM Ⓜ️","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8396070149475796","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","2727","finished"
"tabm_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:07:26.000Z","TabM Ⓜ️","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8384615549195653","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","142","finished"
"cat_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:05:35.000Z","CatBoost 😸","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8372375572065641","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","109","finished"
"cat_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:02:52.000Z","CatBoost 😸","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.7693341790739452","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","156","finished"
"cat_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T12:01:56.000Z","CatBoost 😸","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8033437946321524","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","2882","finished"
"cat_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T11:57:28.000Z","CatBoost 😸","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.7934572131735029","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","263","finished"
"light_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T11:57:12.000Z","LightGBM 💡","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.7743874396252459","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","14","finished"
"light_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T11:54:50.000Z","LightGBM 💡","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.7605349292429207","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","137","finished"
"light_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T11:52:37.000Z","LightGBM 💡","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8132947415212086","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","2715","finished"
"light_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_2","2026-04-16T11:50:15.000Z","LightGBM 💡","2","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8235179182296015","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","135","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_1","2026-04-16T11:49:53.000Z","TabPFN-v2 🤯","1","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9374640706009746","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","16","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_1","2026-04-16T11:47:20.000Z","TabPFN-v2 🤯","1","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.8857810340776907","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","150","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_1","2026-04-16T11:23:25.000Z","TabPFN-v2 🤯","1","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9485340755955798","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","1879","finished"
"tabpfnv2_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_1","2026-04-16T11:20:45.000Z","TabPFN-v2 🤯","1","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9620401660649136","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","154","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_1","2026-04-16T11:20:23.000Z","TabPFN-v2p5 🇩🇪","1","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.941067020827586","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","16","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_1","2026-04-16T11:17:50.000Z","TabPFN-v2p5 🇩🇪","1","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9007856406670344","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","148","finished"
"tabpfnv2p5_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_1","2026-04-16T11:16:11.000Z","TabPFN-v2p5 🇩🇪","1","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","0.9471058849634296","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","1864","finished"
