"Name","Created","model","fold","dataset","test_score","multimodal_state","Commit","Runtime"
"tabpfnv2p5_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:47:46.000Z","TabPFN-v2p5 🇩🇪","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","0.9044546484947203","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","1569"
"tabpfnv2p5_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:47:38.000Z","TabPFN-v2p5 🇩🇪","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","0.9115721583366394","all","baa986e258a24191e4c22a5e1fa8dc86be76a4f2","303"
"tabm_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:47:30.000Z","TabM Ⓜ️","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","-0.18447482585906985","no_text","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","24"
"tabm_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:47:12.000Z","TabM Ⓜ️","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","0.12169766426086426","text_only","75af8dc520a3f447168eac112207008518b3f817","88"
"tabm_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:47:10.000Z","TabM Ⓜ️","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","-0.021988511085510257","ft","baa986e258a24191e4c22a5e1fa8dc86be76a4f2","2148"
"tabm_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:47:06.000Z","TabM Ⓜ️","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","-0.06169521808624267","all","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","93"
"cat_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:46:49.000Z","CatBoost 😸","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","-3.931259654322212","no_text","75af8dc520a3f447168eac112207008518b3f817","15"
"cat_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:46:41.000Z","CatBoost 😸","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","0.8769317967376911","text_only","75af8dc520a3f447168eac112207008518b3f817","85"
"cat_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:46:18.000Z","CatBoost 😸","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","0.9045864835898074","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","1612"
"cat_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:46:15.000Z","CatBoost 😸","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","-4.94997486140176","all","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","84"
"light_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:45:51.000Z","LightGBM 💡","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","-868.0000989099893","no_text","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","20"
"light_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:45:35.000Z","LightGBM 💡","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","-114.287158662133","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","82"
"light_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:45:24.000Z","LightGBM 💡","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","-79.8631322321497","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","1498"
"light_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_0","2026-03-07T09:45:15.000Z","LightGBM 💡","0","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","-212.0763257754753","all","75af8dc520a3f447168eac112207008518b3f817","80"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:49:31.000Z","TabPFN-v2 🤯","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.33842028882164255","no_text","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","38"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:49:29.000Z","TabPFN-v2 🤯","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.1871599646544179","text_only","75af8dc520a3f447168eac112207008518b3f817","784"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:49:08.000Z","TabPFN-v2 🤯","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.33526322757639737","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","4472"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:46:05.000Z","TabPFN-v2 🤯","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.34314473084686636","all","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","778"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:45:28.000Z","TabPFN-v2p5 🇩🇪","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.5919646809303334","no_text","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","34"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:44:11.000Z","TabPFN-v2p5 🇩🇪","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.41121617958598633","text_only","75af8dc520a3f447168eac112207008518b3f817","762"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:41:32.000Z","TabPFN-v2p5 🇩🇪","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.5563688112386338","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","4419"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:41:14.000Z","TabPFN-v2p5 🇩🇪","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.5870412942523701","all","75af8dc520a3f447168eac112207008518b3f817","752"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:40:47.000Z","TabM Ⓜ️","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7736169346332522","no_text","75af8dc520a3f447168eac112207008518b3f817","21"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:40:00.000Z","TabM Ⓜ️","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.5118200691237653","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","655"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:37:53.000Z","TabM Ⓜ️","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.6828855570846046","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","3482"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:37:46.000Z","TabM Ⓜ️","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7478037045864316","all","75af8dc520a3f447168eac112207008518b3f817","695"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:37:18.000Z","CatBoost 😸","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7355543136897502","no_text","75af8dc520a3f447168eac112207008518b3f817","20"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:35:58.000Z","CatBoost 😸","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.4390820687499011","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","784"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:33:39.000Z","CatBoost 😸","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7616897341024906","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","3541"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:32:24.000Z","CatBoost 😸","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7745982874484459","all","75af8dc520a3f447168eac112207008518b3f817","703"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:32:03.000Z","LightGBM 💡","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.6776942208275412","no_text","75af8dc520a3f447168eac112207008518b3f817","17"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:30:36.000Z","LightGBM 💡","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.3789729825310785","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","651"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:29:35.000Z","LightGBM 💡","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7156909436123957","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","3473"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_4","2026-03-07T05:29:10.000Z","LightGBM 💡","4","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7542526642365682","all","75af8dc520a3f447168eac112207008518b3f817","693"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:28:43.000Z","TabPFN-v2 🤯","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.2536247773601322","no_text","75af8dc520a3f447168eac112207008518b3f817","21"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:27:10.000Z","TabPFN-v2 🤯","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.14364369691001333","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","763"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:25:26.000Z","TabPFN-v2 🤯","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.2554175379976784","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","4744"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:24:07.000Z","TabPFN-v2 🤯","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.2665201290371185","all","75af8dc520a3f447168eac112207008518b3f817","785"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:23:40.000Z","TabPFN-v2p5 🇩🇪","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.658391779936661","no_text","75af8dc520a3f447168eac112207008518b3f817","21"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:23:37.000Z","TabPFN-v2p5 🇩🇪","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.42493803170732947","text_only","baa986e258a24191e4c22a5e1fa8dc86be76a4f2","2309"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:22:15.000Z","TabPFN-v2p5 🇩🇪","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.6418060894877872","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","4692"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:21:41.000Z","TabPFN-v2p5 🇩🇪","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.6785572474820386","all","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","713"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:20:59.000Z","TabM Ⓜ️","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8246819875119572","no_text","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","35"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:20:25.000Z","TabM Ⓜ️","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.5200622419543092","text_only","75af8dc520a3f447168eac112207008518b3f817","695"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:18:53.000Z","TabM Ⓜ️","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8090376169105102","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","2716"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:18:30.000Z","TabM Ⓜ️","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8510146808298946","all","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","662"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:18:10.000Z","CatBoost 😸","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7931272633697175","no_text","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","35"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:17:01.000Z","CatBoost 😸","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.3986515076894179","text_only","75af8dc520a3f447168eac112207008518b3f817","697"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:14:05.000Z","CatBoost 😸","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8217863218555911","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","2776"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:11:54.000Z","CatBoost 😸","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8364713921957776","all","75af8dc520a3f447168eac112207008518b3f817","702"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:11:33.000Z","LightGBM 💡","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7785791440841032","no_text","75af8dc520a3f447168eac112207008518b3f817","17"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:10:04.000Z","LightGBM 💡","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.43878716767777926","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","649"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:09:18.000Z","LightGBM 💡","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8004956752065994","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","2848"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","2026-03-07T05:08:59.000Z","LightGBM 💡","3","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8139235640477394","all","75af8dc520a3f447168eac112207008518b3f817","680"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T05:08:33.000Z","TabPFN-v2 🤯","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.21712491567016856","no_text","75af8dc520a3f447168eac112207008518b3f817","20"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T05:05:39.000Z","TabPFN-v2 🤯","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.12317143555996934","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","764"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T05:05:24.000Z","TabPFN-v2 🤯","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.20971794176229075","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","3902"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T05:04:01.000Z","TabPFN-v2 🤯","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.21510809107818907","all","75af8dc520a3f447168eac112207008518b3f817","777"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T05:03:35.000Z","TabPFN-v2p5 🇩🇪","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.5771013338522583","no_text","75af8dc520a3f447168eac112207008518b3f817","20"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:58:07.000Z","TabPFN-v2p5 🇩🇪","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.4809270725409934","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","710"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:56:55.000Z","TabPFN-v2p5 🇩🇪","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.5856787024912986","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","3853"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:55:59.000Z","TabPFN-v2p5 🇩🇪","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.5699838788156955","all","75af8dc520a3f447168eac112207008518b3f817","752"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:55:33.000Z","TabM Ⓜ️","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7600168538267063","no_text","75af8dc520a3f447168eac112207008518b3f817","21"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:54:33.000Z","TabM Ⓜ️","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.6781481394919089","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","660"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:54:23.000Z","TabM Ⓜ️","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8086361515170857","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","3062"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:54:03.000Z","TabM Ⓜ️","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8012503159355394","all","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","677"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:53:45.000Z","CatBoost 😸","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7270105921360737","no_text","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","33"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:51:53.000Z","CatBoost 😸","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.5354747719569328","text_only","75af8dc520a3f447168eac112207008518b3f817","698"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:51:03.000Z","CatBoost 😸","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7927682537063216","ft","75af8dc520a3f447168eac112207008518b3f817","4294"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:50:19.000Z","CatBoost 😸","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7916503183521234","all","baa986e258a24191e4c22a5e1fa8dc86be76a4f2","1993"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:49:31.000Z","LightGBM 💡","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.751045882160841","no_text","baa986e258a24191e4c22a5e1fa8dc86be76a4f2","42"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:48:43.000Z","LightGBM 💡","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.535167177254003","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","1228"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:48:20.000Z","LightGBM 💡","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8288085505472663","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","2970"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","2026-03-07T04:47:13.000Z","LightGBM 💡","2","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8234686494060015","all","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","647"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:46:36.000Z","TabPFN-v2 🤯","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.2600834216671173","no_text","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","33"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:44:16.000Z","TabPFN-v2 🤯","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.10021365453507712","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","756"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:42:31.000Z","TabPFN-v2 🤯","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.23571233429767136","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","4208"
"tabpfnv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:41:49.000Z","TabPFN-v2 🤯","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.23699117635096945","all","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","758"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:41:12.000Z","TabPFN-v2p5 🇩🇪","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.4675792252773907","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","745"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:41:12.000Z","TabPFN-v2p5 🇩🇪","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.6300208091194186","no_text","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","33"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:40:32.000Z","TabPFN-v2p5 🇩🇪","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.6604161327446552","all","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","714"
"tabpfnv2p5_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:40:32.000Z","TabPFN-v2p5 🇩🇪","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.65032990649823","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","4133"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:39:55.000Z","TabM Ⓜ️","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.784649965976226","no_text","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","33"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:39:21.000Z","TabM Ⓜ️","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.6586565810762601","text_only","75af8dc520a3f447168eac112207008518b3f817","698"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:37:42.000Z","TabM Ⓜ️","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8251176903259373","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","3489"
"tabm_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:35:16.000Z","TabM Ⓜ️","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8601311092058747","all","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","675"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:33:08.000Z","CatBoost 😸","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.798876362102984","no_text","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","33"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:32:36.000Z","CatBoost 😸","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.4918799065832804","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","869"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:31:18.000Z","CatBoost 😸","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8360500057017419","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","3553"
"cat_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:30:55.000Z","CatBoost 😸","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8329848966664383","all","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","692"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:30:23.000Z","LightGBM 💡","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.7795916981818332","no_text","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","29"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:27:57.000Z","LightGBM 💡","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.4303942885637088","text_only","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","749"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:27:28.000Z","LightGBM 💡","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8550175090099885","ft","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","3473"
"light_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_1","2026-03-07T04:27:05.000Z","LightGBM 💡","1","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","0.8340865705120439","all","324634bf23f2a91ebffff7a45427ca1d11fe1dbb","755"
