"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","train_peak_gpu_gb","train_peak_cpu_gb"
"tabm_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_3","0.6108179304625697","3","all","TabM Ⓜ️","2026-03-30T06:08:00.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","489","19.908203125","2.7725181579589844"
"cat_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_3","0.6427726993416562","3","ft","CatBoost 😸","2026-03-30T05:54:59.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","611","19.908203125","6.628368377685547"
"cat_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_3","0.5961128203962751","3","all","CatBoost 😸","2026-03-30T05:40:04.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","482","19.908203125","3.3904762268066406"
"light_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_3","0.624149435155413","3","ft","LightGBM 💡","2026-03-30T05:27:04.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","603","19.908203125","5.842876434326172"
"light_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_3","0.5729164936286868","3","all","LightGBM 💡","2026-03-30T05:13:48.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","426","19.908203125","2.7797317504882812"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_4","0.9828871931630936","4","ft","TabPFN-v2 🤯","2026-03-30T05:02:49.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","677","33.16778564453125","64.3382682800293"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_4","0.989076055640826","4","all","TabPFN-v2 🤯","2026-03-30T04:58:02.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","255","33.16778564453125","33.208106994628906"
"tabpfnv2_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_2","0.6346499296405297","2","ft","TabPFN-v2 🤯","2026-03-30T04:55:50.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","900","19.908203125","5.732780456542969"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_4","0.9880635918564996","4","ft","TabPFN-v2p5 🇩🇪","2026-03-30T04:42:16.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","683","33.16778564453125","64.14696502685547"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_4","0.9899980466613938","4","all","TabPFN-v2p5 🇩🇪","2026-03-30T04:37:28.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","261","33.16778564453125","33.34562301635742"
"tabpfnv2_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_2","0.616232835824442","2","all","TabPFN-v2 🤯","2026-03-30T04:36:16.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","625","19.908203125","2.9047889709472656"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_4","0.987631344616442","4","ft","TabM Ⓜ️","2026-03-30T04:23:36.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","569","33.16778564453125","58.46681594848633"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_4","0.9881227530939464","4","all","TabM Ⓜ️","2026-03-30T04:18:57.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","247","33.16778564453125","30.168865203857425"
"tabpfnv2p5_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_2","0.6419214447025872","2","ft","TabPFN-v2p5 🇩🇪","2026-03-30T04:18:55.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","870","19.908203125","5.7391204833984375"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_4","0.9872372684959456","4","ft","CatBoost 😸","2026-03-30T04:05:15.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","566","33.16778564453125","58.77122497558594"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_4","0.988199756267675","4","all","CatBoost 😸","2026-03-30T04:00:29.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","252","33.16778564453125","30.317672729492188"
"tabpfnv2p5_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_2","0.6292963537297956","2","all","TabPFN-v2p5 🇩🇪","2026-03-30T03:59:39.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","624","19.908203125","2.9038009643554688"
"tabm_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_2","0.6366094577277726","2","ft","TabM Ⓜ️","2026-03-30T03:47:08.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","587","19.908203125","5.7728118896484375"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_4","0.9881014705456034","4","ft","LightGBM 💡","2026-03-30T03:47:02.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","561","33.16778564453125","58.53802108764648"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_4","0.9845667707459128","4","all","LightGBM 💡","2026-03-30T03:42:40.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","237","33.16778564453125","30.256591796875"
"tabm_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_2","0.6233342595412252","2","all","TabM Ⓜ️","2026-03-30T03:32:49.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","470","19.908203125","2.8323707580566406"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_3","0.9895195100343888","3","ft","TabPFN-v2 🤯","2026-03-30T03:27:59.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","612","33.16778564453125","64.12548828125"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_3","0.9718965229582824","3","all","TabPFN-v2 🤯","2026-03-30T03:23:15.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","258","33.16778564453125","33.3032112121582"
"cat_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_2","0.6315729993043269","2","ft","CatBoost 😸","2026-03-30T03:20:26.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","578","19.908203125","6.537540435791016"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_3","0.9904991796389846","3","ft","TabPFN-v2p5 🇩🇪","2026-03-30T03:08:39.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","610","33.16778564453125","64.16351318359375"
"cat_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_2","0.5958292366820377","2","all","CatBoost 😸","2026-03-30T03:04:29.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","536","19.908203125","3.340362548828125"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_3","0.9769687561295928","3","all","TabPFN-v2p5 🇩🇪","2026-03-30T03:03:55.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","257","33.16778564453125","33.13786697387695"
"light_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_2","0.6125603270783135","2","ft","LightGBM 💡","2026-03-30T02:52:21.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","550","19.908203125","5.84625244140625"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_3","0.9848782774116752","3","ft","TabM Ⓜ️","2026-03-30T02:50:02.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","572","33.16778564453125","58.65535736083984"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_3","0.9589187676211904","3","all","TabM Ⓜ️","2026-03-30T02:45:12.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","250","33.16778564453125","30.143863677978516"
"light_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_2","0.5812150776581886","2","all","LightGBM 💡","2026-03-30T02:38:38.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","448","19.908203125","2.841907501220703"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_3","0.9877344467138526","3","ft","CatBoost 😸","2026-03-30T02:31:32.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","560","33.16778564453125","58.55698776245117"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_3","0.9614260424190636","3","all","CatBoost 😸","2026-03-30T02:27:04.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","242","33.16778564453125","30.179916381835938"
"tabpfnv2_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_1","0.6235853880162125","1","ft","TabPFN-v2 🤯","2026-03-30T02:21:32.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","829","23.74920654296875","5.707862854003906"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_3","0.984220007260114","3","ft","LightGBM 💡","2026-03-30T02:13:37.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","561","33.16778564453125","58.57389831542969"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_3","0.9684415062188844","3","all","LightGBM 💡","2026-03-30T02:09:09.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","240","33.16778564453125","30.03411865234375"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_4","0.2911443837937766","4","ft","TabPFN-v2 🤯","2026-03-30T02:02:06.000Z","REG_IMAGE_PAINTING_PRICE","1015","24.74920654296875","53.35511016845703"
"tabpfnv2_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_1","0.589466851786961","1","all","TabPFN-v2 🤯","2026-03-30T02:01:24.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","648","24.74920654296875","2.865009307861328"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_2","0.9820743345296516","2","ft","TabPFN-v2 🤯","2026-03-30T01:54:22.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","619","33.16778564453125","64.16973495483398"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_2","0.9827819086135764","2","all","TabPFN-v2 🤯","2026-03-30T01:49:38.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","258","33.16778564453125","32.92814254760742"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_4","0.2978669106119306","4","all","TabPFN-v2 🤯","2026-03-30T01:44:40.000Z","REG_IMAGE_PAINTING_PRICE","659","21.02264404296875","27.95862197875977"
"tabpfnv2p5_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_1","0.6345224300265311","1","ft","TabPFN-v2p5 🇩🇪","2026-03-30T01:42:45.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","842","29.10858154296875","5.649559020996094"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_2","0.9881545988919462","2","ft","TabPFN-v2p5 🇩🇪","2026-03-30T01:34:59.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","611","33.16778564453125","64.37599182128906"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_2","0.9911740582599956","2","all","TabPFN-v2p5 🇩🇪","2026-03-30T01:30:15.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","254","33.16778564453125","33.13801574707031"
"tabpfnv2p5_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_1","0.5971973795565139","1","all","TabPFN-v2p5 🇩🇪","2026-03-30T01:22:52.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","665","24.74920654296875","2.899974822998047"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_4","0.3451468051107919","4","ft","TabPFN-v2p5 🇩🇪","2026-03-30T01:21:29.000Z","REG_IMAGE_PAINTING_PRICE","1000","24.74920654296875","53.324119567871094"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_2","0.98381295876841","2","ft","TabM Ⓜ️","2026-03-30T01:16:28.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","567","33.16778564453125","58.84375"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_2","0.9806960225261022","2","all","TabM Ⓜ️","2026-03-30T01:11:49.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","245","33.16778564453125","30.230384826660156"
"tabm_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_1","0.6243784395924098","1","ft","TabM Ⓜ️","2026-03-30T01:06:01.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","831","39.51678466796875","5.710315704345703"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_4","0.35988007922473486","4","all","TabPFN-v2p5 🇩🇪","2026-03-30T01:05:52.000Z","REG_IMAGE_PAINTING_PRICE","633","21.02264404296875","27.989410400390625"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_2","0.9789377162356974","2","ft","CatBoost 😸","2026-03-30T00:58:17.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","567","33.16778564453125","58.78609085083008"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_2","0.9804560052897424","2","all","CatBoost 😸","2026-03-30T00:53:44.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","247","33.16778564453125","30.200176239013672"
"tabm_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_1","0.5949750811055174","1","all","TabM Ⓜ️","2026-03-30T00:47:46.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","596","15.79412841796875","2.751331329345703"
"tabm_REG_IMAGE_PAINTING_PRICE_4","0.3824852576916242","4","ft","TabM Ⓜ️","2026-03-30T00:46:04.000Z","REG_IMAGE_PAINTING_PRICE","820","15.80780029296875","48.60329055786133"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_2","0.9793357701179056","2","ft","LightGBM 💡","2026-03-30T00:40:18.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","558","33.16778564453125","58.92133712768555"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_2","0.9808003931811096","2","all","LightGBM 💡","2026-03-30T00:36:01.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","238","33.16778564453125","30.39578628540039"
"tabm_REG_IMAGE_PAINTING_PRICE_4","0.3733891458103876","4","all","TabM Ⓜ️","2026-03-30T00:34:08.000Z","REG_IMAGE_PAINTING_PRICE","501","11.44842529296875","25.40087890625"
"cat_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_1","0.6199914078281414","1","ft","CatBoost 😸","2026-03-30T00:32:57.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","755","11.44842529296875","6.704803466796875"
"tabpfnv2_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_4","0.6773010166140021","4","ft","TabPFN-v2 🤯","2026-03-30T00:22:08.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","82","38.0111083984375","3.430286407470703"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_1","0.984873456566894","1","ft","TabPFN-v2 🤯","2026-03-30T00:21:27.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","612","38.0462646484375","64.26807403564453"
"tabpfnv2_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_4","0.6525517039882467","4","all","TabPFN-v2 🤯","2026-03-30T00:21:09.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","27","34.2845458984375","2.4759368896484375"
"tabpfnv2p5_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_4","0.675330425349099","4","ft","TabPFN-v2p5 🇩🇪","2026-03-30T00:19:13.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","83","38.0111083984375","3.5382156372070312"
"tabpfnv2p5_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_4","0.6410967258735016","4","all","TabPFN-v2p5 🇩🇪","2026-03-30T00:18:14.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","29","34.2845458984375","2.426666259765625"
"tabm_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_4","0.6248214496185363","4","ft","TabM Ⓜ️","2026-03-30T00:16:54.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","50","38.0208740234375","3.39303207397461"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_1","0.9639573450199675","1","all","TabPFN-v2 🤯","2026-03-30T00:16:38.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","264","38.0618896484375","33.31401443481445"
"tabm_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_4","0.6005416572174895","4","all","TabM Ⓜ️","2026-03-30T00:15:55.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","29","34.3040771484375","2.7454071044921875"
"cat_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_4","0.5724562600797894","4","ft","CatBoost 😸","2026-03-30T00:14:30.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","53","38.0111083984375","3.4916954040527344"
"cat_REG_IMAGE_PAINTING_PRICE_4","0.35570982288224584","4","ft","CatBoost 😸","2026-03-30T00:14:26.000Z","REG_IMAGE_PAINTING_PRICE","820","15.15155029296875","48.93718719482422"
"cat_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_1","0.5793248482898607","1","all","CatBoost 😸","2026-03-30T00:14:18.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","584","15.15155029296875","3.5281982421875"
"cat_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_4","0.5746808397649129","4","all","CatBoost 😸","2026-03-30T00:13:32.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","29","34.2845458984375","2.5625228881835938"
"light_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_4","0.604959468982943","4","ft","LightGBM 💡","2026-03-30T00:12:07.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","52","38.0111083984375","3.193248748779297"
"light_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_4","0.5652171557950415","4","all","LightGBM 💡","2026-03-30T00:11:09.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","26","34.2845458984375","2.8090133666992188"
"tabpfnv2_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_3","0.6611649670693512","3","ft","TabPFN-v2 🤯","2026-03-30T00:09:23.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","74","38.0111083984375","3.43179702758789"
"tabpfnv2_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_3","0.65325316734279","3","all","TabPFN-v2 🤯","2026-03-30T00:08:24.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","27","34.2845458984375","2.7891578674316406"
"tabpfnv2p5_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_3","0.6599312820077526","3","ft","TabPFN-v2p5 🇩🇪","2026-03-30T00:06:33.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","78","38.0111083984375","3.5367202758789062"
"tabpfnv2p5_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_3","0.661002538532089","3","all","TabPFN-v2p5 🇩🇪","2026-03-30T00:05:29.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","30","34.2845458984375","2.5332679748535156"
"tabm_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_3","0.6068666617018448","3","ft","TabM Ⓜ️","2026-03-30T00:03:39.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","77","38.0130615234375","3.311363220214844"
"tabm_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_3","0.6293788930075556","3","all","TabM Ⓜ️","2026-03-30T00:02:40.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","26","34.3040771484375","2.646190643310547"
"cat_REG_IMAGE_PAINTING_PRICE_4","0.3443847824833467","4","all","CatBoost 😸","2026-03-30T00:01:47.000Z","REG_IMAGE_PAINTING_PRICE","535","11.42498779296875","25.462364196777344"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_1","0.9853511975642676","1","ft","TabPFN-v2p5 🇩🇪","2026-03-30T00:01:38.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","626","38.0618896484375","64.30012130737305"
"cat_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_3","0.635048973536432","3","ft","CatBoost 😸","2026-03-30T00:00:48.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","81","38.0111083984375","3.456756591796875"
"cat_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_3","0.652593621605303","3","all","CatBoost 😸","2026-03-29T23:59:50.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","28","34.2845458984375","2.917316436767578"
"light_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_1","0.6103196145225784","1","ft","LightGBM 💡","2026-03-29T23:58:42.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","776","11.42498779296875","5.740528106689453"
"light_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_3","0.6231429946363909","3","ft","LightGBM 💡","2026-03-29T23:58:04.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","77","38.0111083984375","3.261199951171875"
"light_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_3","0.6265930714309738","3","all","LightGBM 💡","2026-03-29T23:57:11.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","25","34.2845458984375","2.5517807006835938"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_1","0.9752930066107248","1","all","TabPFN-v2p5 🇩🇪","2026-03-29T23:56:49.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","262","38.0111083984375","33.127227783203125"
"tabpfnv2_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_2","0.7154772199760407","2","ft","TabPFN-v2 🤯","2026-03-29T23:55:40.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","56","38.0111083984375","3.5087623596191406"
"tabpfnv2_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_2","0.6920658784611616","2","all","TabPFN-v2 🤯","2026-03-29T23:54:42.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","27","34.2845458984375","2.4563674926757812"
"tabpfnv2p5_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_2","0.7009853425246599","2","ft","TabPFN-v2p5 🇩🇪","2026-03-29T23:53:17.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","54","38.0111083984375","3.598224639892578"
"tabpfnv2p5_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_2","0.7073351101523132","2","all","TabPFN-v2p5 🇩🇪","2026-03-29T23:52:19.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","27","34.2845458984375","2.4306106567382812"
"tabm_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_2","0.6290421287687935","2","ft","TabM Ⓜ️","2026-03-29T23:50:49.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","60","38.0208740234375","3.21371078491211"
"tabm_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_2","0.6312381662003471","2","all","TabM Ⓜ️","2026-03-29T23:49:55.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","26","34.3040771484375","2.5599212646484375"
"cat_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_2","0.6830111785365948","2","ft","CatBoost 😸","2026-03-29T23:48:25.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","59","38.0111083984375","3.743125915527344"
"cat_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_2","0.6696261312586784","2","all","CatBoost 😸","2026-03-29T23:47:32.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","26","34.2845458984375","2.8852500915527344"
"light_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_2","0.6447605287054788","2","ft","LightGBM 💡","2026-03-29T23:46:02.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","59","38.0111083984375","3.4063873291015625"
"light_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_2","0.6591405014416668","2","all","LightGBM 💡","2026-03-29T23:45:08.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","26","34.2845458984375","2.4954376220703125"
"tabpfnv2_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_1","0.6496046836954716","1","ft","TabPFN-v2 🤯","2026-03-29T23:43:28.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","71","38.0111083984375","3.408313751220703"
"light_REG_IMAGE_PAINTING_PRICE_4","0.3251067158401315","4","ft","LightGBM 💡","2026-03-29T23:43:06.000Z","REG_IMAGE_PAINTING_PRICE","807","15.14959716796875","48.88338088989258"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_1","0.9713620406844724","1","ft","TabM Ⓜ️","2026-03-29T23:42:35.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","585","38.0462646484375","58.406883239746094"
"tabpfnv2_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_1","0.6410977526573809","1","all","TabPFN-v2 🤯","2026-03-29T23:42:34.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","28","34.2845458984375","2.4198646545410156"
"light_REG_IMAGE_FASHION_HNM_CONSUMER_AGE_1","0.561542774343496","1","all","LightGBM 💡","2026-03-29T23:41:30.000Z","REG_IMAGE_FASHION_HNM_CONSUMER_AGE","556","15.11834716796875","2.835834503173828"
"tabpfnv2p5_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_1","0.6360899759045986","1","ft","TabPFN-v2p5 🇩🇪","2026-03-29T23:40:47.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","74","38.0111083984375","3.7620811462402344"
"tabpfnv2p5_MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE_1","0.6322012399108681","1","all","TabPFN-v2p5 🇩🇪","2026-03-29T23:39:47.000Z","MUL_IMAGE_FLOWERS_BOUQUETS_GIRLFRIEND_TASTE","27","34.2845458984375","2.544200897216797"
