"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","e5_model","train_peak_cpu_gb","train_peak_gpu_gb"
"cat_REG_TEXT_BABIES_PRICES_4","0.8887422875307833","4","ft","CatBoost 😸","2026-04-07T01:34:29.000Z","REG_TEXT_BABIES_PRICES","16993","e5-large","2.992046356201172","39.99761962890625"
"light_REG_TEXT_BABIES_PRICES_4","0.8701322438872499","4","ft","LightGBM 💡","2026-04-07T01:34:28.000Z","REG_TEXT_BABIES_PRICES","16980","e5-large","3.01705551147461","39.99761962890625"
"light_REG_TEXT_BABIES_PRICES_4","0.7730165915404483","4","all","LightGBM 💡","2026-04-07T01:34:27.000Z","REG_TEXT_BABIES_PRICES","730","e5-large","1.8944168090820312","3.39019775390625"
"tabpfnv2_REG_TEXT_BABIES_PRICES_3","0.8912117232452077","3","all","TabPFN-v2 🤯","2026-04-07T01:34:25.000Z","REG_TEXT_BABIES_PRICES","775","e5-large","2.0537185668945312","3.39215087890625"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_3","0.927183801893493","3","ft","TabPFN-v2p5 🇩🇪","2026-04-07T01:34:25.000Z","REG_TEXT_BABIES_PRICES","21276","e5-large","2.9834671020507812","39.99761962890625"
"tabpfnv2_REG_TEXT_BABIES_PRICES_3","0.8946835131989022","3","ft","TabPFN-v2 🤯","2026-04-07T01:34:25.000Z","REG_TEXT_BABIES_PRICES","21210","e5-large","3.0083465576171875","39.99761962890625"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_3","0.9051333392253296","3","all","TabPFN-v2p5 🇩🇪","2026-04-07T01:34:24.000Z","REG_TEXT_BABIES_PRICES","770","e5-large","2.145008087158203","3.39215087890625"
"tabm_REG_TEXT_BABIES_PRICES_3","0.941197860178436","3","ft","TabM Ⓜ️","2026-04-07T01:34:23.000Z","REG_TEXT_BABIES_PRICES","14031","e5-large","3.0214576721191406","39.99761962890625"
"tabm_REG_TEXT_BABIES_PRICES_3","0.9191220977228328","3","all","TabM Ⓜ️","2026-04-07T01:34:21.000Z","REG_TEXT_BABIES_PRICES","732","e5-large","1.915809631347656","3.41949462890625"
"cat_REG_TEXT_BABIES_PRICES_3","0.8593740945627462","3","all","CatBoost 😸","2026-04-07T01:34:21.000Z","REG_TEXT_BABIES_PRICES","745","e5-large","2.2801742553710938","3.39019775390625"
"cat_REG_TEXT_BABIES_PRICES_3","0.9024543402486424","3","ft","CatBoost 😸","2026-04-07T01:34:21.000Z","REG_TEXT_BABIES_PRICES","14050","e5-large","3.000770568847656","39.99761962890625"
"light_REG_TEXT_BABIES_PRICES_3","0.8150431102170596","3","all","LightGBM 💡","2026-04-07T01:34:20.000Z","REG_TEXT_BABIES_PRICES","727","e5-large","2.1723594665527344","3.39019775390625"
"light_REG_TEXT_BABIES_PRICES_3","0.8562314075781876","3","ft","LightGBM 💡","2026-04-07T01:34:20.000Z","REG_TEXT_BABIES_PRICES","14034","e5-large","2.965991973876953","39.99761962890625"
"tabpfnv2_REG_TEXT_BABIES_PRICES_2","0.9239849897022652","2","ft","TabPFN-v2 🤯","2026-04-07T01:33:06.000Z","REG_TEXT_BABIES_PRICES","21192","e5-large","3.0532455444335938","39.99761962890625"
"tabpfnv2_REG_TEXT_BABIES_PRICES_2","0.8990807671496532","2","all","TabPFN-v2 🤯","2026-04-07T01:32:59.000Z","REG_TEXT_BABIES_PRICES","770","e5-large","1.916973114013672","3.39215087890625"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_2","0.9086515060832576","2","ft","TabPFN-v2p5 🇩🇪","2026-04-07T01:32:59.000Z","REG_TEXT_BABIES_PRICES","21179","e5-large","3.00048828125","39.99761962890625"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_2","0.9071072348266512","2","all","TabPFN-v2p5 🇩🇪","2026-04-07T01:32:58.000Z","REG_TEXT_BABIES_PRICES","767","e5-large","1.8258323669433592","3.39215087890625"
"tabm_REG_TEXT_BABIES_PRICES_2","0.9172472173194796","2","ft","TabM Ⓜ️","2026-04-07T01:32:56.000Z","REG_TEXT_BABIES_PRICES","13674","e5-large","3.065235137939453","39.99761962890625"
"cat_REG_TEXT_BABIES_PRICES_2","0.8884511560587132","2","ft","CatBoost 😸","2026-04-07T01:32:55.000Z","REG_TEXT_BABIES_PRICES","13726","e5-large","3.0087242126464844","39.99761962890625"
"tabm_REG_TEXT_BABIES_PRICES_2","0.8812108852847675","2","all","TabM Ⓜ️","2026-04-07T01:32:55.000Z","REG_TEXT_BABIES_PRICES","738","e5-large","1.9021110534667969","3.41949462890625"
"cat_REG_TEXT_BABIES_PRICES_2","0.8502980227941295","2","all","CatBoost 😸","2026-04-07T01:32:53.000Z","REG_TEXT_BABIES_PRICES","748","e5-large","2.0582199096679688","3.39019775390625"
"light_REG_TEXT_BABIES_PRICES_2","0.8913590807778476","2","ft","LightGBM 💡","2026-04-07T01:32:52.000Z","REG_TEXT_BABIES_PRICES","13677","e5-large","3.025318145751953","39.99761962890625"
"light_REG_TEXT_BABIES_PRICES_2","0.8311618912887528","2","all","LightGBM 💡","2026-04-07T01:32:51.000Z","REG_TEXT_BABIES_PRICES","727","e5-large","2.139312744140625","3.39019775390625"
"tabpfnv2_REG_TEXT_BABIES_PRICES_1","0.93722382759208","1","all","TabPFN-v2 🤯","2026-04-07T01:32:49.000Z","REG_TEXT_BABIES_PRICES","775","e5-large","1.956951141357422","3.39215087890625"
"tabpfnv2_REG_TEXT_BABIES_PRICES_1","0.9227773255064172","1","ft","TabPFN-v2 🤯","2026-04-07T01:32:49.000Z","REG_TEXT_BABIES_PRICES","20783","e5-large","3.04547119140625","39.99761962890625"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_1","0.9483989827124616","1","ft","TabPFN-v2p5 🇩🇪","2026-04-07T01:32:42.000Z","REG_TEXT_BABIES_PRICES","20772","e5-large","3.079700469970703","39.99761962890625"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_1","0.9447768428874052","1","all","TabPFN-v2p5 🇩🇪","2026-04-07T01:32:39.000Z","REG_TEXT_BABIES_PRICES","769","e5-large","1.9130096435546875","3.39215087890625"
"tabm_REG_TEXT_BABIES_PRICES_1","0.9425902639267412","1","ft","TabM Ⓜ️","2026-04-07T01:32:34.000Z","REG_TEXT_BABIES_PRICES","13664","e5-large","2.9313926696777344","39.99761962890625"
"tabm_REG_TEXT_BABIES_PRICES_1","0.9361815574891696","1","all","TabM Ⓜ️","2026-04-07T01:32:31.000Z","REG_TEXT_BABIES_PRICES","739","e5-large","1.889862060546875","3.41949462890625"
"cat_REG_TEXT_BABIES_PRICES_1","0.8996473561939948","1","all","CatBoost 😸","2026-04-07T01:32:09.000Z","REG_TEXT_BABIES_PRICES","743","e5-large","2.162036895751953","3.39019775390625"
"light_REG_TEXT_BABIES_PRICES_1","0.8944705650227821","1","all","LightGBM 💡","2026-04-07T01:32:05.000Z","REG_TEXT_BABIES_PRICES","726","e5-large","2.3997955322265625","3.39019775390625"
"tabpfnv2_REG_TEXT_BABIES_PRICES_0","0.9107880729240424","0","all","TabPFN-v2 🤯","2026-04-07T01:32:03.000Z","REG_TEXT_BABIES_PRICES","775","e5-large","1.8197975158691408","3.39215087890625"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_0","0.9406105592281016","0","ft","TabPFN-v2p5 🇩🇪","2026-04-07T01:32:02.000Z","REG_TEXT_BABIES_PRICES","20393","e5-large","2.987438201904297","39.99761962890625"
"tabm_REG_TEXT_BABIES_PRICES_0","0.9168539727393528","0","ft","TabM Ⓜ️","2026-04-07T01:32:00.000Z","REG_TEXT_BABIES_PRICES","11444","e5-large","3.036022186279297","39.99761962890625"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_0","0.9255342689094506","0","all","TabPFN-v2p5 🇩🇪","2026-04-07T01:32:00.000Z","REG_TEXT_BABIES_PRICES","769","e5-large","2.289783477783203","3.39215087890625"
"tabm_REG_TEXT_BABIES_PRICES_0","0.893833896922598","0","all","TabM Ⓜ️","2026-04-07T01:31:57.000Z","REG_TEXT_BABIES_PRICES","733","e5-large","2.2223587036132812","3.41949462890625"
"cat_REG_TEXT_BABIES_PRICES_0","0.8638179100553973","0","all","CatBoost 😸","2026-04-07T01:31:55.000Z","REG_TEXT_BABIES_PRICES","742","e5-large","2.044025421142578","3.39019775390625"
"light_REG_TEXT_BABIES_PRICES_0","0.8503335203706682","0","all","LightGBM 💡","2026-04-07T01:31:45.000Z","REG_TEXT_BABIES_PRICES","726","e5-large","1.8560867309570312","3.39019775390625"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_4","0.9890080399636216","4","ft","TabPFN-v2 🤯","2026-04-07T01:31:44.000Z","MUL_TEXT_US_ACCIDENTS","23538","e5-large","3.154460906982422","39.99761962890625"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_4","0.9827831851701316","4","all","TabPFN-v2 🤯","2026-04-07T01:31:39.000Z","MUL_TEXT_US_ACCIDENTS","3844","e5-large","2.466205596923828","3.39019775390625"
"cat_MUL_TEXT_US_ACCIDENTS_4","0.9849538623622572","4","ft","CatBoost 😸","2026-04-07T01:27:52.000Z","MUL_TEXT_US_ACCIDENTS","26882","e5-large","2.967201232910156","39.5830078125"
"cat_MUL_TEXT_US_ACCIDENTS_4","0.9785627552188536","4","all","CatBoost 😸","2026-04-07T01:24:12.000Z","MUL_TEXT_US_ACCIDENTS","3935","e5-large","2.0924034118652344","2.8779296875"
"light_MUL_TEXT_US_ACCIDENTS_4","0.9849699367429352","4","ft","LightGBM 💡","2026-04-07T01:23:31.000Z","MUL_TEXT_US_ACCIDENTS","26887","e5-large","3.092021942138672","39.5849609375"
"light_MUL_TEXT_US_ACCIDENTS_4","0.9758258423801852","4","all","LightGBM 💡","2026-04-07T01:13:16.000Z","MUL_TEXT_US_ACCIDENTS","3724","e5-large","1.8829421997070312","2.8779296875"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_3","0.9686106890598636","3","all","TabPFN-v2 🤯","2026-04-07T00:34:51.000Z","MUL_TEXT_US_ACCIDENTS","3942","e5-large","2.2171897888183594","2.8779296875"
"tabm_MUL_TEXT_US_ACCIDENTS_2","0.9658916852078036","2","all","TabM Ⓜ️","2026-04-06T23:32:17.000Z","MUL_TEXT_US_ACCIDENTS","3747","e5-large","1.861431121826172","2.9111328125"
"cat_MUL_TEXT_US_ACCIDENTS_2","0.9796920837172144","2","ft","CatBoost 😸","2026-04-06T23:28:44.000Z","MUL_TEXT_US_ACCIDENTS","23366","e5-large","3.000804901123047","39.5849609375"
"cat_MUL_TEXT_US_ACCIDENTS_2","0.9754251024889892","2","all","CatBoost 😸","2026-04-06T23:25:26.000Z","MUL_TEXT_US_ACCIDENTS","3971","e5-large","2.060588836669922","2.8779296875"
"light_MUL_TEXT_US_ACCIDENTS_2","0.9687091238331876","2","ft","LightGBM 💡","2026-04-06T22:30:24.000Z","MUL_TEXT_US_ACCIDENTS","23242","e5-large","3.1788063049316406","39.5771484375"
"light_MUL_TEXT_US_ACCIDENTS_2","0.9630841911393436","2","all","LightGBM 💡","2026-04-06T22:23:34.000Z","MUL_TEXT_US_ACCIDENTS","3707","e5-large","1.849994659423828","2.8779296875"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_1","0.9769796341664296","1","ft","TabPFN-v2 🤯","2026-04-06T22:00:50.000Z","MUL_TEXT_US_ACCIDENTS","23728","e5-large","2.9879112243652344","39.5810546875"
"cat_MUL_TEXT_US_ACCIDENTS_1","0.9769998466558196","1","ft","CatBoost 😸","2026-04-06T20:56:46.000Z","MUL_TEXT_US_ACCIDENTS","30448","e5-large","3.2755088806152344","39.5849609375"
"cat_MUL_TEXT_US_ACCIDENTS_0","0.978132371708492","0","ft","CatBoost 😸","2026-04-06T19:21:55.000Z","MUL_TEXT_US_ACCIDENTS","28647","e5-large","3.1651649475097656","39.5458984375"
"light_MUL_TEXT_US_ACCIDENTS_0","0.97367593635765","0","ft","LightGBM 💡","2026-04-06T19:06:12.000Z","MUL_TEXT_US_ACCIDENTS","28561","e5-large","2.9628829956054688","39.5732421875"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_3","0.9784529052285535","3","ft","TabPFN-v2p5 🇩🇪","2026-04-06T18:33:22.000Z","MUL_TEXT_US_ACCIDENTS","23645","e5-large","3.0146751403808594","39.5654296875"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_3","0.9764410985185276","3","all","TabPFN-v2p5 🇩🇪","2026-04-06T18:16:25.000Z","MUL_TEXT_US_ACCIDENTS","3922","e5-large","2.3121490478515625","2.8779296875"
"tabm_MUL_TEXT_US_ACCIDENTS_3","0.9673217406519814","3","ft","TabM Ⓜ️","2026-04-06T18:15:25.000Z","MUL_TEXT_US_ACCIDENTS","30334","e5-large","2.94158935546875","39.5849609375"
"tabm_MUL_TEXT_US_ACCIDENTS_3","0.9658150874163935","3","all","TabM Ⓜ️","2026-04-06T18:04:07.000Z","MUL_TEXT_US_ACCIDENTS","3722","e5-large","2.299236297607422","2.9111328125"
"cat_MUL_TEXT_US_ACCIDENTS_3","0.969976742052151","3","all","CatBoost 😸","2026-04-06T17:10:02.000Z","MUL_TEXT_US_ACCIDENTS","3920","e5-large","2.1724815368652344","2.8779296875"
"light_MUL_TEXT_US_ACCIDENTS_3","0.9663639275698626","3","ft","LightGBM 💡","2026-04-06T17:02:40.000Z","MUL_TEXT_US_ACCIDENTS","30307","e5-large","3.0343017578125","39.5732421875"
"light_MUL_TEXT_US_ACCIDENTS_3","0.9677781593508986","3","all","LightGBM 💡","2026-04-06T17:01:56.000Z","MUL_TEXT_US_ACCIDENTS","3727","e5-large","2.25384521484375","2.8779296875"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_2","0.9765749741179128","2","ft","TabPFN-v2 🤯","2026-04-06T16:54:14.000Z","MUL_TEXT_US_ACCIDENTS","23663","e5-large","3.013195037841797","39.5654296875"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_2","0.976257062887182","2","all","TabPFN-v2 🤯","2026-04-06T15:57:07.000Z","MUL_TEXT_US_ACCIDENTS","3926","e5-large","2.2072677612304688","2.8779296875"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_2","0.9752016263263684","2","ft","TabPFN-v2p5 🇩🇪","2026-04-06T15:56:30.000Z","MUL_TEXT_US_ACCIDENTS","23627","e5-large","3.15350341796875","39.5654296875"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_2","0.9777898816762528","2","all","TabPFN-v2p5 🇩🇪","2026-04-06T15:56:07.000Z","MUL_TEXT_US_ACCIDENTS","3943","e5-large","2.103260040283203","2.8779296875"
"tabm_MUL_TEXT_US_ACCIDENTS_2","0.9700496922988756","2","ft","TabM Ⓜ️","2026-04-06T15:55:55.000Z","MUL_TEXT_US_ACCIDENTS","23253","e5-large","3.05672836303711","39.5849609375"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_1","0.975291497428266","1","all","TabPFN-v2 🤯","2026-04-06T13:42:22.000Z","MUL_TEXT_US_ACCIDENTS","3929","e5-large","2.3027915954589844","2.8779296875"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_1","0.9810309238753012","1","all","TabPFN-v2p5 🇩🇪","2026-04-06T13:24:02.000Z","MUL_TEXT_US_ACCIDENTS","3906","e5-large","2.1152305603027344","2.8779296875"
"tabm_MUL_TEXT_US_ACCIDENTS_1","0.9752343471534154","1","all","TabM Ⓜ️","2026-04-06T13:00:48.000Z","MUL_TEXT_US_ACCIDENTS","3714","e5-large","1.9550247192382812","2.9111328125"
"cat_MUL_TEXT_US_ACCIDENTS_1","0.9700924726550296","1","all","CatBoost 😸","2026-04-06T12:19:27.000Z","MUL_TEXT_US_ACCIDENTS","3870","e5-large","2.1851730346679688","2.8779296875"
"light_MUL_TEXT_US_ACCIDENTS_1","0.9705492769343018","1","all","LightGBM 💡","2026-04-06T11:17:40.000Z","MUL_TEXT_US_ACCIDENTS","3703","e5-large","1.7652015686035156","2.8779296875"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_0","0.977023703136815","0","all","TabPFN-v2 🤯","2026-04-06T10:36:04.000Z","MUL_TEXT_US_ACCIDENTS","3934","e5-large","2.2313232421875","2.8779296875"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_0","0.9806335147899036","0","all","TabPFN-v2p5 🇩🇪","2026-04-06T10:12:28.000Z","MUL_TEXT_US_ACCIDENTS","3906","e5-large","2.3585243225097656","2.8779296875"
"tabm_MUL_TEXT_US_ACCIDENTS_0","0.970884805687954","0","all","TabM Ⓜ️","2026-04-06T09:32:15.000Z","MUL_TEXT_US_ACCIDENTS","3824","e5-large","2.29190444946289","2.9111328125"
"cat_MUL_TEXT_US_ACCIDENTS_0","0.975158342212644","0","all","CatBoost 😸","2026-04-06T09:15:59.000Z","MUL_TEXT_US_ACCIDENTS","3850","e5-large","2.0598907470703125","2.8779296875"
"light_MUL_TEXT_US_ACCIDENTS_0","0.9737867320460912","0","all","LightGBM 💡","2026-04-06T09:10:40.000Z","MUL_TEXT_US_ACCIDENTS","3703","e5-large","1.8412513732910156","2.8779296875"
"tabm_MUL_TEXT_SPOTIFY_GENRES_4","0.9685731506211164","4","ft","TabM Ⓜ️","2026-04-06T08:43:12.000Z","MUL_TEXT_SPOTIFY_GENRES","19205","e5-large","2.9810523986816406","39.5830078125"
"tabm_MUL_TEXT_SPOTIFY_GENRES_4","0.969089022339942","4","all","TabM Ⓜ️","2026-04-06T08:30:20.000Z","MUL_TEXT_SPOTIFY_GENRES","1291","e5-large","2.415966033935547","2.9072265625"
"cat_MUL_TEXT_SPOTIFY_GENRES_4","0.9707922280946696","4","ft","CatBoost 😸","2026-04-06T08:23:07.000Z","MUL_TEXT_SPOTIFY_GENRES","20539","e5-large","2.9492225646972656","39.5830078125"
"cat_MUL_TEXT_SPOTIFY_GENRES_4","0.968608655692384","4","all","CatBoost 😸","2026-04-06T08:12:46.000Z","MUL_TEXT_SPOTIFY_GENRES","3656","e5-large","2.445209503173828","2.8779296875"
"light_MUL_TEXT_SPOTIFY_GENRES_4","0.9071607714701132","4","ft","LightGBM 💡","2026-04-06T07:56:48.000Z","MUL_TEXT_SPOTIFY_GENRES","19237","e5-large","3.1079063415527344","39.5830078125"
"light_MUL_TEXT_SPOTIFY_GENRES_4","0.9088380111744716","4","all","LightGBM 💡","2026-04-06T07:51:00.000Z","MUL_TEXT_SPOTIFY_GENRES","1299","e5-large","1.738933563232422","2.8779296875"
"tabm_MUL_TEXT_SPOTIFY_GENRES_3","0.9691499285360397","3","ft","TabM Ⓜ️","2026-04-06T06:58:57.000Z","MUL_TEXT_SPOTIFY_GENRES","23269","e5-large","3.284412384033203","39.5830078125"
"tabm_MUL_TEXT_SPOTIFY_GENRES_3","0.9681834733403674","3","all","TabM Ⓜ️","2026-04-06T06:43:46.000Z","MUL_TEXT_SPOTIFY_GENRES","1263","e5-large","1.7802352905273438","2.9072265625"
"cat_MUL_TEXT_SPOTIFY_GENRES_3","0.9697690815555028","3","ft","CatBoost 😸","2026-04-06T06:43:10.000Z","MUL_TEXT_SPOTIFY_GENRES","25145","e5-large","2.983875274658203","39.5830078125"
"cat_MUL_TEXT_SPOTIFY_GENRES_3","0.9680062906416302","3","all","CatBoost 😸","2026-04-06T06:33:45.000Z","MUL_TEXT_SPOTIFY_GENRES","3348","e5-large","2.56951904296875","2.8779296875"
"light_MUL_TEXT_SPOTIFY_GENRES_3","0.9123650511678536","3","ft","LightGBM 💡","2026-04-06T04:08:17.000Z","MUL_TEXT_SPOTIFY_GENRES","23335","e5-large","3.1403732299804688","39.5830078125"
"light_MUL_TEXT_SPOTIFY_GENRES_3","0.9062090524221248","3","all","LightGBM 💡","2026-04-06T03:46:14.000Z","MUL_TEXT_SPOTIFY_GENRES","1319","e5-large","1.7291793823242188","2.8779296875"
"tabm_MUL_TEXT_SPOTIFY_GENRES_2","0.9682048090275004","2","ft","TabM Ⓜ️","2026-04-06T03:00:05.000Z","MUL_TEXT_SPOTIFY_GENRES","20905","e5-large","3.1357192993164062","39.5830078125"
"tabm_MUL_TEXT_SPOTIFY_GENRES_2","0.9680145911719223","2","all","TabM Ⓜ️","2026-04-06T02:57:49.000Z","MUL_TEXT_SPOTIFY_GENRES","1257","e5-large","1.7303123474121094","2.9072265625"
"cat_MUL_TEXT_SPOTIFY_GENRES_2","0.9700779914966408","2","ft","CatBoost 😸","2026-04-06T02:46:03.000Z","MUL_TEXT_SPOTIFY_GENRES","22746","e5-large","3.2792320251464844","39.5830078125"
"cat_MUL_TEXT_SPOTIFY_GENRES_2","0.9685048517732614","2","all","CatBoost 😸","2026-04-06T02:41:45.000Z","MUL_TEXT_SPOTIFY_GENRES","3336","e5-large","2.568737030029297","2.8779296875"
"light_MUL_TEXT_SPOTIFY_GENRES_2","0.9088764723677444","2","ft","LightGBM 💡","2026-04-06T02:38:41.000Z","MUL_TEXT_SPOTIFY_GENRES","21016","e5-large","2.944477081298828","39.5830078125"
"light_MUL_TEXT_SPOTIFY_GENRES_2","0.9058758953748804","2","all","LightGBM 💡","2026-04-06T02:37:59.000Z","MUL_TEXT_SPOTIFY_GENRES","1318","e5-large","1.73150634765625","2.8779296875"
"tabm_MUL_TEXT_SPOTIFY_GENRES_1","0.9684000739604072","1","ft","TabM Ⓜ️","2026-04-06T02:16:10.000Z","MUL_TEXT_SPOTIFY_GENRES","20364","e5-large","2.940265655517578","39.5830078125"
"tabm_MUL_TEXT_SPOTIFY_GENRES_1","0.9664513260922774","1","all","TabM Ⓜ️","2026-04-06T02:13:04.000Z","MUL_TEXT_SPOTIFY_GENRES","1255","e5-large","1.7768516540527344","2.9072265625"
"cat_MUL_TEXT_SPOTIFY_GENRES_1","0.9687458239042472","1","ft","CatBoost 😸","2026-04-06T02:12:48.000Z","MUL_TEXT_SPOTIFY_GENRES","22214","e5-large","2.989337921142578","39.5791015625"
"cat_MUL_TEXT_SPOTIFY_GENRES_1","0.96559309829342","1","all","CatBoost 😸","2026-04-06T02:05:20.000Z","MUL_TEXT_SPOTIFY_GENRES","3585","e5-large","2.495399475097656","2.8779296875"
"light_MUL_TEXT_SPOTIFY_GENRES_1","0.9028117790394904","1","ft","LightGBM 💡","2026-04-06T02:05:01.000Z","MUL_TEXT_SPOTIFY_GENRES","20339","e5-large","3.1045684814453125","39.5830078125"
"light_MUL_TEXT_SPOTIFY_GENRES_1","0.9013955934552996","1","all","LightGBM 💡","2026-04-06T02:03:10.000Z","MUL_TEXT_SPOTIFY_GENRES","1302","e5-large","2.331092834472656","2.8779296875"
"tabm_MUL_TEXT_SPOTIFY_GENRES_0","0.9662895710050085","0","ft","TabM Ⓜ️","2026-04-06T01:40:17.000Z","MUL_TEXT_SPOTIFY_GENRES","19115","e5-large","3.0680007934570312","39.5849609375"
"tabm_MUL_TEXT_SPOTIFY_GENRES_0","0.9672551644365068","0","all","TabM Ⓜ️","2026-04-06T01:38:15.000Z","MUL_TEXT_SPOTIFY_GENRES","1261","e5-large","1.7757415771484375","2.9072265625"
"cat_MUL_TEXT_SPOTIFY_GENRES_0","0.9696835823791796","0","ft","CatBoost 😸","2026-04-06T01:27:04.000Z","MUL_TEXT_SPOTIFY_GENRES","21821","e5-large","3.1655006408691406","39.5830078125"
"cat_MUL_TEXT_SPOTIFY_GENRES_0","0.9672007173471326","0","all","CatBoost 😸","2026-04-06T01:23:40.000Z","MUL_TEXT_SPOTIFY_GENRES","3304","e5-large","2.622802734375","2.8779296875"
"light_MUL_TEXT_SPOTIFY_GENRES_0","0.9119665943144832","0","ft","LightGBM 💡","2026-04-06T01:23:06.000Z","MUL_TEXT_SPOTIFY_GENRES","19233","e5-large","2.969329833984375","39.5830078125"
"light_MUL_TEXT_SPOTIFY_GENRES_0","0.903437036112448","0","all","LightGBM 💡","2026-04-06T01:18:31.000Z","MUL_TEXT_SPOTIFY_GENRES","1302","e5-large","1.7748756408691406","2.8779296875"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8394886833699008","4","ft","TabPFN-v2 🤯","2026-04-05T20:30:22.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","15378","e5-large","3.115436553955078","39.5849609375"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8364314349670989","4","all","TabPFN-v2 🤯","2026-04-05T20:22:15.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2148","e5-large","1.9937896728515625","2.8779296875"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8476345829192174","4","ft","TabPFN-v2p5 🇩🇪","2026-04-05T20:14:25.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","15308","e5-large","2.910625457763672","39.5810546875"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.843185393020943","4","all","TabPFN-v2p5 🇩🇪","2026-04-05T19:59:31.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2160","e5-large","1.7849807739257812","2.8779296875"
"tabm_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8440619223720759","4","ft","TabM Ⓜ️","2026-04-05T19:58:48.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","12040","e5-large","3.210681915283203","39.5263671875"
"tabm_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8404426489831431","4","all","TabM Ⓜ️","2026-04-05T19:57:25.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2035","e5-large","2.1348876953125","2.9091796875"
"cat_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8361828729318038","4","ft","CatBoost 😸","2026-04-05T19:49:14.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","12044","e5-large","2.825767517089844","39.5263671875"
"cat_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8298903096767057","4","all","CatBoost 😸","2026-04-05T19:39:42.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2077","e5-large","2.0866012573242188","2.8779296875"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8124428121897201","4","ft","LightGBM 💡","2026-04-05T19:25:29.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","12025","e5-large","3.0052757263183594","39.5263671875"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8068678504811514","4","all","LightGBM 💡","2026-04-05T19:24:53.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2072","e5-large","2.03753662109375","2.8779296875"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8374222096820536","3","ft","TabPFN-v2 🤯","2026-04-05T19:22:58.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","18619","e5-large","3.10577392578125","39.5712890625"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8279963727617424","3","all","TabPFN-v2 🤯","2026-04-05T19:22:46.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2155","e5-large","1.989463806152344","2.8779296875"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8424016944757899","3","ft","TabPFN-v2p5 🇩🇪","2026-04-05T19:15:17.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","18597","e5-large","2.8995361328125","39.5712890625"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8372487511592152","3","all","TabPFN-v2p5 🇩🇪","2026-04-05T19:13:33.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2136","e5-large","1.728313446044922","2.8779296875"
