"Name","test_score","pca_components","model","fold","multimodal_state","User","Hostname","dataset_name","Created","Runtime"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9108671772154218","15","LightGBM 💡","2","ft","","n309","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T17:14:51.000Z","935"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.912238640545474","15","TabPFN-v2p5 🇩🇪","1","ft","","n309","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T17:13:57.000Z","975"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9131356590554944","15","TabPFN-v2 🤯","1","ft","","n306","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T17:11:08.000Z","976"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9115315189649223","15","TabM Ⓜ️","1","ft","","n305","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T17:08:41.000Z","1098"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9108362748282698","15","CatBoost 😸","1","ft","","n305","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T17:04:53.000Z","1120"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9013543724096212","15","LightGBM 💡","1","ft","","n309","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T17:01:12.000Z","1092"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9129396070982196","15","TabPFN-v2p5 🇩🇪","0","ft","","n305","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T16:56:07.000Z","1149"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9132359093647976","15","TabPFN-v2 🤯","0","ft","","n309","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T16:55:10.000Z","1146"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.91299495748991","15","TabM Ⓜ️","0","ft","","n309","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T16:51:13.000Z","1014"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9101446753559864","15","CatBoost 😸","0","ft","","n309","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T16:38:20.000Z","1016"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9077913813682832","15","LightGBM 💡","0","ft","","n305","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T16:30:41.000Z","990"
"tabm_MUL_TEXT_WINE_REVIEW_4","0.9836872588553814","15","TabM Ⓜ️","4","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T16:18:54.000Z","2755"
"cat_MUL_TEXT_WINE_REVIEW_4","0.9829881343044916","15","CatBoost 😸","4","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T16:12:37.000Z","3002"
"light_MUL_TEXT_WINE_REVIEW_4","0.9778635132786112","15","LightGBM 💡","4","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T16:08:04.000Z","2755"
"tabm_MUL_TEXT_WINE_REVIEW_3","0.9802406072907328","15","TabM Ⓜ️","3","ft","","n309","MUL_TEXT_WINE_REVIEW","2026-04-12T15:43:52.000Z","2086"
"cat_MUL_TEXT_WINE_REVIEW_3","0.9817752246026036","15","CatBoost 😸","3","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T15:38:03.000Z","2444"
"light_MUL_TEXT_WINE_REVIEW_3","0.975571342168272","15","LightGBM 💡","3","ft","","n309","MUL_TEXT_WINE_REVIEW","2026-04-12T15:32:03.000Z","2147"
"tabm_MUL_TEXT_WINE_REVIEW_2","0.9826796234853452","15","TabM Ⓜ️","2","ft","","n309","MUL_TEXT_WINE_REVIEW","2026-04-12T15:18:59.000Z","2650"
"cat_MUL_TEXT_WINE_REVIEW_2","0.9811302160910876","15","CatBoost 😸","2","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T15:14:31.000Z","2908"
"light_MUL_TEXT_WINE_REVIEW_2","0.9747527707159386","15","LightGBM 💡","2","ft","","n309","MUL_TEXT_WINE_REVIEW","2026-04-12T14:56:53.000Z","2648"
"tabm_MUL_TEXT_WINE_REVIEW_1","0.980918061101932","15","TabM Ⓜ️","1","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T14:36:10.000Z","2753"
"cat_MUL_TEXT_WINE_REVIEW_1","0.9807250361457224","15","CatBoost 😸","1","ft","","n309","MUL_TEXT_WINE_REVIEW","2026-04-12T14:31:07.000Z","3006"
"light_MUL_TEXT_WINE_REVIEW_1","0.9727402922258348","15","LightGBM 💡","1","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T14:28:03.000Z","2781"
"tabm_MUL_TEXT_WINE_REVIEW_0","0.9804883042953392","15","TabM Ⓜ️","0","ft","","n309","MUL_TEXT_WINE_REVIEW","2026-04-12T13:48:44.000Z","2753"
"cat_MUL_TEXT_WINE_REVIEW_0","0.9786760063186996","15","CatBoost 😸","0","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T13:38:20.000Z","2994"
"light_MUL_TEXT_WINE_REVIEW_0","0.9722573969517868","15","LightGBM 💡","0","ft","","n307","MUL_TEXT_WINE_REVIEW","2026-04-12T13:35:55.000Z","2753"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_4","0.9900394316988156","15","TabPFN-v2p5 🇩🇪","4","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T13:30:26.000Z","3184"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_4","0.987544650484524","15","TabPFN-v2 🤯","4","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T13:20:21.000Z","3184"
"tabm_MUL_TEXT_US_ACCIDENTS_4","0.9845111868866316","15","TabM Ⓜ️","4","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T13:14:37.000Z","4944"
"cat_MUL_TEXT_US_ACCIDENTS_4","0.9835763148167618","15","CatBoost 😸","4","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T13:07:29.000Z","5014"
"light_MUL_TEXT_US_ACCIDENTS_4","0.9809503566923126","15","LightGBM 💡","4","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T12:59:36.000Z","4933"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_3","0.9802684989252476","15","TabPFN-v2p5 🇩🇪","3","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T12:52:04.000Z","3186"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_3","0.9764606033382116","15","TabPFN-v2 🤯","3","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T12:37:09.000Z","3191"
"tabm_MUL_TEXT_US_ACCIDENTS_3","0.9669256781968284","15","TabM Ⓜ️","3","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T12:14:03.000Z","4767"
"cat_MUL_TEXT_US_ACCIDENTS_3","0.9728555532063125","15","CatBoost 😸","3","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T11:52:40.000Z","4816"
"light_MUL_TEXT_US_ACCIDENTS_3","0.9745355458851832","15","LightGBM 💡","3","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T11:42:50.000Z","4708"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_2","0.977411210811628","15","TabPFN-v2p5 🇩🇪","2","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T11:35:18.000Z","5964"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_2","0.9763244488138222","15","TabPFN-v2 🤯","2","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T11:27:58.000Z","5971"
"tabm_MUL_TEXT_US_ACCIDENTS_2","0.9744498127498188","15","TabM Ⓜ️","2","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T11:21:54.000Z","5404"
"cat_MUL_TEXT_US_ACCIDENTS_2","0.9746237987174808","15","CatBoost 😸","2","ft","","n307","MUL_TEXT_US_ACCIDENTS","2026-04-12T11:10:28.000Z","5474"
"light_MUL_TEXT_US_ACCIDENTS_2","0.9765277524201168","15","LightGBM 💡","2","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T10:42:17.000Z","5391"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_1","0.9814864779773562","15","TabPFN-v2p5 🇩🇪","1","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T10:31:25.000Z","4191"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_1","0.9835431652082296","15","TabPFN-v2 🤯","1","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T10:22:42.000Z","4316"
"tabm_MUL_TEXT_US_ACCIDENTS_1","0.9683331151449884","15","TabM Ⓜ️","1","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T10:13:27.000Z","4737"
"cat_MUL_TEXT_US_ACCIDENTS_1","0.97495155608317","15","CatBoost 😸","1","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T10:01:57.000Z","4792"
"light_MUL_TEXT_US_ACCIDENTS_1","0.9630482548801846","15","LightGBM 💡","1","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T09:56:42.000Z","4708"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_0","0.984453099277968","15","TabPFN-v2p5 🇩🇪","0","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T09:49:38.000Z","5708"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_0","0.9829826268243452","15","TabPFN-v2 🤯","0","ft","","n307","MUL_TEXT_US_ACCIDENTS","2026-04-12T09:34:40.000Z","5744"
"tabm_MUL_TEXT_US_ACCIDENTS_0","0.9804098627620248","15","TabM Ⓜ️","0","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T09:26:26.000Z","4031"
"cat_MUL_TEXT_US_ACCIDENTS_0","0.9816159260388118","15","CatBoost 😸","0","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T09:10:41.000Z","4109"
"light_MUL_TEXT_US_ACCIDENTS_0","0.9776345594457544","15","LightGBM 💡","0","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T08:55:30.000Z","4029"
"tabm_MUL_TEXT_SPOTIFY_GENRES_4","0.96258849197757","15","TabM Ⓜ️","4","ft","","n305","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T08:21:02.000Z","4083"
"cat_MUL_TEXT_SPOTIFY_GENRES_4","0.9654054528533528","15","CatBoost 😸","4","ft","","n307","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T08:12:13.000Z","4842"
"light_MUL_TEXT_SPOTIFY_GENRES_4","0.9081252433434596","15","LightGBM 💡","4","ft","","n305","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T07:40:30.000Z","4114"
"tabm_MUL_TEXT_SPOTIFY_GENRES_3","0.9618794090614567","15","TabM Ⓜ️","3","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T07:15:26.000Z","4092"
"cat_MUL_TEXT_SPOTIFY_GENRES_3","0.9661294664945906","15","CatBoost 😸","3","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T07:06:30.000Z","5079"
"light_MUL_TEXT_SPOTIFY_GENRES_3","0.9075874574128744","15","LightGBM 💡","3","ft","","n307","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T07:03:46.000Z","4101"
"tabm_MUL_TEXT_SPOTIFY_GENRES_2","0.9590977485048022","15","TabM Ⓜ️","2","ft","","n305","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T06:18:37.000Z","4111"
"cat_MUL_TEXT_SPOTIFY_GENRES_2","0.9629225565860742","15","CatBoost 😸","2","ft","","n305","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T06:02:04.000Z","4856"
"light_MUL_TEXT_SPOTIFY_GENRES_2","0.9066848069005584","15","LightGBM 💡","2","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T05:54:02.000Z","4109"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9048184746315552","15","CatBoost 😸","4","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T05:40:11.000Z","527"
"tabm_MUL_TEXT_SPOTIFY_GENRES_1","0.9575896677644604","15","TabM Ⓜ️","1","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T05:17:26.000Z","4080"
"cat_MUL_TEXT_SPOTIFY_GENRES_1","0.9602930153486268","15","CatBoost 😸","1","ft","","n305","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T04:43:52.000Z","5132"
"light_MUL_TEXT_SPOTIFY_GENRES_1","0.8963954186110861","15","LightGBM 💡","1","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T04:39:03.000Z","4113"
"tabm_MUL_TEXT_SPOTIFY_GENRES_0","0.9595568184135368","15","TabM Ⓜ️","0","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T04:33:29.000Z","4115"
"cat_MUL_TEXT_SPOTIFY_GENRES_0","0.9651078154173488","15","CatBoost 😸","0","ft","","n305","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T04:32:01.000Z","5397"
"light_MUL_TEXT_SPOTIFY_GENRES_0","0.9032339236421604","15","LightGBM 💡","0","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T04:30:28.000Z","4240"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9102508469150532","15","TabPFN-v2p5 🇩🇪","4","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:29:36.000Z","351"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_4","0.911977140607983","15","TabPFN-v2 🤯","4","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:26:11.000Z","330"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9145616392096618","15","TabM Ⓜ️","4","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:24:47.000Z","430"
"light_MUL_TEXT_PRODUCT_SENTIMENT_4","0.8860751782449867","15","LightGBM 💡","4","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:22:27.000Z","428"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_3","0.936082382156478","15","TabPFN-v2p5 🇩🇪","3","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:21:50.000Z","511"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9349213499970198","15","TabPFN-v2 🤯","3","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:19:05.000Z","512"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9388614464643464","15","TabM Ⓜ️","3","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:15:54.000Z","545"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_3","0.928107965109982","15","CatBoost 😸","3","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:14:30.000Z","509"
"light_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9010344459687156","15","LightGBM 💡","3","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:13:29.000Z","507"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9220361496574044","15","TabPFN-v2p5 🇩🇪","2","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:12:41.000Z","542"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9198796089903232","15","TabPFN-v2 🤯","2","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:11:41.000Z","440"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9182191840617612","15","TabM Ⓜ️","2","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:07:31.000Z","391"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9166423572793644","15","CatBoost 😸","2","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:06:25.000Z","371"
"light_MUL_TEXT_PRODUCT_SENTIMENT_2","0.914326303294133","15","LightGBM 💡","2","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:05:25.000Z","366"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9356358050312764","15","TabPFN-v2p5 🇩🇪","1","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:03:58.000Z","589"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_1","0.92817434639876","15","TabPFN-v2 🤯","1","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:02:37.000Z","553"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9165578773656636","15","TabM Ⓜ️","1","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:00:38.000Z","312"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9307285841992698","15","CatBoost 😸","1","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:59:11.000Z","332"
"light_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9154558559516583","15","LightGBM 💡","1","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:57:47.000Z","311"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_0","0.9190617502932702","15","TabPFN-v2p5 🇩🇪","0","ft","","n307","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:54:53.000Z","411"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_0","0.9175999945651608","15","TabPFN-v2 🤯","0","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:52:24.000Z","412"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_0","0.8844427159730706","15","TabM Ⓜ️","0","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:50:41.000Z","417"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_0","0.8862986977639282","15","CatBoost 😸","0","ft","","n307","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:47:50.000Z","418"
"light_MUL_TEXT_PRODUCT_SENTIMENT_0","0.8583487179029835","15","LightGBM 💡","0","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:44:52.000Z","416"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9242005065792276","15","TabPFN-v2p5 🇩🇪","4","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T03:39:45.000Z","3330"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9229105902551452","15","TabPFN-v2 🤯","4","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T03:32:25.000Z","3331"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9208273177742792","15","TabM Ⓜ️","4","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T03:17:39.000Z","2867"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.917799014520315","15","CatBoost 😸","4","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T03:08:47.000Z","2952"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.8866773345214408","15","LightGBM 💡","4","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:55:07.000Z","2862"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.921703583305692","15","TabPFN-v2p5 🇩🇪","3","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:48:07.000Z","2650"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.9172557544030912","15","TabPFN-v2 🤯","3","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:46:09.000Z","2657"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.918301232081928","15","TabM Ⓜ️","3","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:41:07.000Z","4117"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.9147538189967084","15","CatBoost 😸","3","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:36:43.000Z","4120"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.9099959552808128","15","LightGBM 💡","3","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:26:06.000Z","4081"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9313510788997302","15","TabPFN-v2p5 🇩🇪","2","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:13:53.000Z","3330"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.926487343737205","15","TabPFN-v2 🤯","2","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:07:14.000Z","3335"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9240410174471332","15","TabM Ⓜ️","2","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:04:40.000Z","2413"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.922056433760536","15","CatBoost 😸","2","ft","","n306","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:02:41.000Z","2460"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9142354986186668","15","LightGBM 💡","2","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:58:13.000Z","2459"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9231287546347656","15","TabPFN-v2p5 🇩🇪","1","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:55:13.000Z","2483"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9153041999266822","15","TabPFN-v2 🤯","1","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:49:45.000Z","2487"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.916175041071264","15","TabM Ⓜ️","1","ft","","n306","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:19:09.000Z","2406"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9130484735905076","15","CatBoost 😸","1","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:11:34.000Z","2550"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.8962989021456375","15","LightGBM 💡","1","ft","","n306","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:07:46.000Z","2404"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9264301204384326","15","TabPFN-v2p5 🇩🇪","0","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:05:19.000Z","3669"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.921231377936942","15","TabPFN-v2 🤯","0","ft","","n306","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:01:22.000Z","3671"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9212092478563854","15","TabM Ⓜ️","0","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T00:56:52.000Z","3611"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9211729134511116","15","CatBoost 😸","0","ft","","n306","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T00:54:09.000Z","3522"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9169793928315146","15","LightGBM 💡","0","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T00:51:32.000Z","3493"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8432784720900394","15","TabPFN-v2p5 🇩🇪","4","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T23:09:54.000Z","3502"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8371232202727809","15","TabPFN-v2 🤯","4","ft","","n307","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T23:02:36.000Z","3602"
"tabm_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8386321339065691","15","TabM Ⓜ️","4","ft","","n309","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:51:59.000Z","2639"
"cat_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.834075829111824","15","CatBoost 😸","4","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:44:14.000Z","2666"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8085490949957697","15","LightGBM 💡","4","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:39:03.000Z","2634"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8387925336265423","15","TabPFN-v2p5 🇩🇪","3","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:32:29.000Z","3338"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8354398697584995","15","TabPFN-v2 🤯","3","ft","","n309","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:30:15.000Z","3335"
"tabm_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8387220892494964","15","TabM Ⓜ️","3","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:25:33.000Z","2851"
"cat_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.830632233228715","15","CatBoost 😸","3","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:20:37.000Z","2821"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8116116949952944","15","LightGBM 💡","3","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:16:15.000Z","2765"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8403585534853196","15","TabPFN-v2p5 🇩🇪","2","ft","","n309","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:50:37.000Z","3192"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8332498464993994","15","TabPFN-v2 🤯","2","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:44:09.000Z","3285"
"tabm_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8263828216256414","15","TabM Ⓜ️","1","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:42:21.000Z","2643"
"tabm_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8417820153550507","15","TabM Ⓜ️","2","ft","","n309","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:40:29.000Z","2640"
"cat_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8335298969426536","15","CatBoost 😸","2","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:35:02.000Z","2665"
