"Name","test_score","fold","model","multimodal_state","dataset","Created","no_pca"
"light_REG_IMAGE_MANGO_MASS_4","0.5333955690862322","4","LightGBM 💡","all","REG_IMAGE_MANGO_MASS","2026-04-15T11:42:23.000Z","true"
"cat_REG_IMAGE_MANGO_MASS_4","0.5749487779841131","4","CatBoost 😸","all","REG_IMAGE_MANGO_MASS","2026-04-15T11:42:20.000Z","true"
"cat_REG_IMAGE_MANGO_MASS_4","0.7535829581837756","4","CatBoost 😸","ft","REG_IMAGE_MANGO_MASS","2026-04-15T11:42:20.000Z","true"
"light_REG_IMAGE_MANGO_MASS_3","0.6854826361105237","3","LightGBM 💡","ft","REG_IMAGE_MANGO_MASS","2026-04-15T11:42:09.000Z","true"
"light_REG_IMAGE_MANGO_MASS_3","0.5123464316033157","3","LightGBM 💡","all","REG_IMAGE_MANGO_MASS","2026-04-15T11:42:00.000Z","true"
"cat_REG_IMAGE_MANGO_MASS_3","0.6900293692990805","3","CatBoost 😸","ft","REG_IMAGE_MANGO_MASS","2026-04-15T11:41:40.000Z","true"
"light_REG_IMAGE_MANGO_MASS_2","0.6069263418631772","2","LightGBM 💡","ft","REG_IMAGE_MANGO_MASS","2026-04-15T11:41:17.000Z","true"
"cat_REG_IMAGE_MANGO_MASS_3","0.585469110728202","3","CatBoost 😸","all","REG_IMAGE_MANGO_MASS","2026-04-15T11:41:17.000Z","true"
"light_REG_IMAGE_MANGO_MASS_2","0.5540614776770028","2","LightGBM 💡","all","REG_IMAGE_MANGO_MASS","2026-04-15T11:41:02.000Z","true"
"cat_REG_IMAGE_MANGO_MASS_2","0.6519289829241233","2","CatBoost 😸","ft","REG_IMAGE_MANGO_MASS","2026-04-15T11:40:58.000Z","true"
"cat_REG_IMAGE_MANGO_MASS_2","0.5706059382365265","2","CatBoost 😸","all","REG_IMAGE_MANGO_MASS","2026-04-15T11:40:44.000Z","true"
"light_REG_IMAGE_MANGO_MASS_1","0.6876330937637425","1","LightGBM 💡","ft","REG_IMAGE_MANGO_MASS","2026-04-15T11:40:24.000Z","true"
"light_REG_IMAGE_MANGO_MASS_1","0.5696169858118646","1","LightGBM 💡","all","REG_IMAGE_MANGO_MASS","2026-04-15T11:40:11.000Z","true"
"cat_REG_IMAGE_MANGO_MASS_1","0.6162102158270132","1","CatBoost 😸","ft","REG_IMAGE_MANGO_MASS","2026-04-15T11:40:06.000Z","true"
"cat_REG_IMAGE_MANGO_MASS_1","0.5729014041624616","1","CatBoost 😸","all","REG_IMAGE_MANGO_MASS","2026-04-15T11:39:54.000Z","true"
"light_REG_IMAGE_MANGO_MASS_0","0.5805741134826994","0","LightGBM 💡","ft","REG_IMAGE_MANGO_MASS","2026-04-15T11:39:52.000Z","true"
"light_REG_IMAGE_MANGO_MASS_0","0.43340039290884314","0","LightGBM 💡","all","REG_IMAGE_MANGO_MASS","2026-04-15T11:39:22.000Z","true"
"cat_REG_IMAGE_MANGO_MASS_0","0.6248148540231113","0","CatBoost 😸","ft","REG_IMAGE_MANGO_MASS","2026-04-15T11:39:18.000Z","true"
"cat_REG_IMAGE_MANGO_MASS_0","0.5274549352440254","0","CatBoost 😸","all","REG_IMAGE_MANGO_MASS","2026-04-15T11:39:15.000Z","true"
"light_REG_IMAGE_LETTERBOXD_MOVIES_4","0.443147429520259","4","LightGBM 💡","ft","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:38:35.000Z","true"
"light_REG_IMAGE_LETTERBOXD_MOVIES_4","0.425993971394836","4","LightGBM 💡","all","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:38:13.000Z","true"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_4","0.44118089598531063","4","CatBoost 😸","ft","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:37:37.000Z","true"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_4","0.44672330566345264","4","CatBoost 😸","all","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:36:01.000Z","true"
"light_REG_IMAGE_LETTERBOXD_MOVIES_3","0.4504318114274959","3","LightGBM 💡","ft","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:33:32.000Z","true"
"light_REG_IMAGE_LETTERBOXD_MOVIES_3","0.4583165969664757","3","LightGBM 💡","all","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:33:13.000Z","true"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_3","0.4539548180707066","3","CatBoost 😸","ft","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:33:04.000Z","true"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_3","0.4627196117094304","3","CatBoost 😸","all","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:33:02.000Z","true"
"light_REG_IMAGE_LETTERBOXD_MOVIES_2","0.3936263592393562","2","LightGBM 💡","ft","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:32:58.000Z","true"
"light_REG_IMAGE_LETTERBOXD_MOVIES_2","0.41050975489954744","2","LightGBM 💡","all","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:32:46.000Z","true"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4267248586610384","2","CatBoost 😸","ft","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:32:41.000Z","true"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4081363722643174","2","CatBoost 😸","all","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:32:40.000Z","true"
"light_REG_IMAGE_LETTERBOXD_MOVIES_1","0.403474313263827","1","LightGBM 💡","ft","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:32:15.000Z","true"
"light_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4144547219196276","1","LightGBM 💡","all","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:31:40.000Z","true"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4077966065065298","1","CatBoost 😸","ft","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:31:21.000Z","true"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_1","0.410504126957591","1","CatBoost 😸","all","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:31:04.000Z","true"
"light_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4599404240059617","0","LightGBM 💡","ft","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:31:02.000Z","true"
"light_REG_IMAGE_LETTERBOXD_MOVIES_0","0.46623768784609065","0","LightGBM 💡","all","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:31:01.000Z","true"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4670896224651984","0","CatBoost 😸","ft","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:30:57.000Z","true"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4614053165569185","0","CatBoost 😸","all","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-15T11:30:46.000Z","true"
"light_REG_IMAGE_KHAADI_CLOTHES_4","0.6841383324201489","4","LightGBM 💡","ft","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:30:35.000Z","true"
"light_REG_IMAGE_KHAADI_CLOTHES_4","0.6875925818556845","4","LightGBM 💡","all","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:30:31.000Z","true"
"cat_REG_IMAGE_KHAADI_CLOTHES_4","0.7335502169610184","4","CatBoost 😸","all","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:30:23.000Z","true"
"cat_REG_IMAGE_KHAADI_CLOTHES_4","0.7059300349385877","4","CatBoost 😸","ft","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:30:23.000Z","true"
"light_REG_IMAGE_KHAADI_CLOTHES_3","-0.06142181976872818","3","LightGBM 💡","ft","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:30:18.000Z","true"
"light_REG_IMAGE_KHAADI_CLOTHES_3","-0.7860392587847278","3","LightGBM 💡","all","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:29:47.000Z","true"
"cat_REG_IMAGE_KHAADI_CLOTHES_3","0.07301780939871205","3","CatBoost 😸","ft","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:29:18.000Z","true"
"cat_REG_IMAGE_KHAADI_CLOTHES_3","-0.6111674881662152","3","CatBoost 😸","all","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:29:14.000Z","true"
"light_REG_IMAGE_KHAADI_CLOTHES_2","0.6687910794080616","2","LightGBM 💡","ft","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:29:08.000Z","true"
"light_REG_IMAGE_KHAADI_CLOTHES_2","0.5335459913363235","2","LightGBM 💡","all","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:28:52.000Z","true"
"cat_REG_IMAGE_KHAADI_CLOTHES_2","0.8181325739581622","2","CatBoost 😸","ft","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:28:22.000Z","true"
"cat_REG_IMAGE_KHAADI_CLOTHES_2","0.611024011851071","2","CatBoost 😸","all","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:28:10.000Z","true"
"light_REG_IMAGE_KHAADI_CLOTHES_1","0.441495680021858","1","LightGBM 💡","ft","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:28:06.000Z","true"
"light_REG_IMAGE_KHAADI_CLOTHES_1","0.6543428278408631","1","LightGBM 💡","all","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:27:59.000Z","true"
"cat_REG_IMAGE_KHAADI_CLOTHES_1","0.43112174301571426","1","CatBoost 😸","ft","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:27:55.000Z","true"
"cat_REG_IMAGE_KHAADI_CLOTHES_1","0.6800814491015046","1","CatBoost 😸","all","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:27:06.000Z","true"
"light_REG_IMAGE_KHAADI_CLOTHES_0","0.7939263382628706","0","LightGBM 💡","ft","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:26:50.000Z","true"
"light_REG_IMAGE_KHAADI_CLOTHES_0","0.7442608578352682","0","LightGBM 💡","all","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:26:29.000Z","true"
"cat_REG_IMAGE_KHAADI_CLOTHES_0","0.913007847940349","0","CatBoost 😸","ft","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:26:16.000Z","true"
"cat_REG_IMAGE_KHAADI_CLOTHES_0","0.7791945129059401","0","CatBoost 😸","all","REG_IMAGE_KHAADI_CLOTHES","2026-04-15T11:25:30.000Z","true"
"light_REG_IMAGE_HNM_FASHION_4","0.3049405253567369","4","LightGBM 💡","ft","REG_IMAGE_HNM_FASHION","2026-04-15T11:24:40.000Z","true"
"light_REG_IMAGE_HNM_FASHION_4","0.2922576451324709","4","LightGBM 💡","all","REG_IMAGE_HNM_FASHION","2026-04-15T11:24:38.000Z","true"
"cat_REG_IMAGE_HNM_FASHION_4","0.302806303238921","4","CatBoost 😸","ft","REG_IMAGE_HNM_FASHION","2026-04-15T11:24:26.000Z","true"
"cat_REG_IMAGE_HNM_FASHION_4","0.29802641533884633","4","CatBoost 😸","all","REG_IMAGE_HNM_FASHION","2026-04-15T11:23:10.000Z","true"
"light_REG_IMAGE_HNM_FASHION_3","0.2534937985474396","3","LightGBM 💡","ft","REG_IMAGE_HNM_FASHION","2026-04-15T11:22:52.000Z","true"
"light_REG_IMAGE_HNM_FASHION_3","0.2557096669585829","3","LightGBM 💡","all","REG_IMAGE_HNM_FASHION","2026-04-15T11:22:45.000Z","true"
"cat_REG_IMAGE_HNM_FASHION_3","0.26742826646093676","3","CatBoost 😸","ft","REG_IMAGE_HNM_FASHION","2026-04-15T11:21:05.000Z","true"
"cat_REG_IMAGE_HNM_FASHION_3","0.2578837404922414","3","CatBoost 😸","all","REG_IMAGE_HNM_FASHION","2026-04-15T11:20:54.000Z","true"
"light_REG_IMAGE_HNM_FASHION_2","0.2580303522426701","2","LightGBM 💡","ft","REG_IMAGE_HNM_FASHION","2026-04-15T11:20:42.000Z","true"
"light_REG_IMAGE_HNM_FASHION_2","0.27708834134699334","2","LightGBM 💡","all","REG_IMAGE_HNM_FASHION","2026-04-15T11:20:33.000Z","true"
"cat_REG_IMAGE_HNM_FASHION_2","0.26372185172631624","2","CatBoost 😸","ft","REG_IMAGE_HNM_FASHION","2026-04-15T11:19:52.000Z","true"
"cat_REG_IMAGE_HNM_FASHION_2","0.26220958797352945","2","CatBoost 😸","all","REG_IMAGE_HNM_FASHION","2026-04-15T11:19:45.000Z","true"
"light_REG_IMAGE_HNM_FASHION_1","0.27576271886616777","1","LightGBM 💡","ft","REG_IMAGE_HNM_FASHION","2026-04-15T11:19:28.000Z","true"
"light_REG_IMAGE_HNM_FASHION_1","0.27616680232234825","1","LightGBM 💡","all","REG_IMAGE_HNM_FASHION","2026-04-15T11:19:27.000Z","true"
"cat_REG_IMAGE_HNM_FASHION_1","0.28472489838521875","1","CatBoost 😸","ft","REG_IMAGE_HNM_FASHION","2026-04-15T11:17:14.000Z","true"
"cat_REG_IMAGE_HNM_FASHION_1","0.2840034737639048","1","CatBoost 😸","all","REG_IMAGE_HNM_FASHION","2026-04-15T11:16:18.000Z","true"
"light_REG_IMAGE_HNM_FASHION_0","0.2465873562296147","0","LightGBM 💡","ft","REG_IMAGE_HNM_FASHION","2026-04-15T11:15:06.000Z","true"
"light_REG_IMAGE_HNM_FASHION_0","0.25450287150750794","0","LightGBM 💡","all","REG_IMAGE_HNM_FASHION","2026-04-15T11:14:56.000Z","true"
"cat_REG_IMAGE_HNM_FASHION_0","0.2588118094871906","0","CatBoost 😸","ft","REG_IMAGE_HNM_FASHION","2026-04-15T11:14:53.000Z","true"
"cat_REG_IMAGE_HNM_FASHION_0","0.26287044153075134","0","CatBoost 😸","all","REG_IMAGE_HNM_FASHION","2026-04-15T11:14:18.000Z","true"
"light_REG_IMAGE_AMAZON_PACKAGES_4","0.5589082016093063","4","LightGBM 💡","ft","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:14:04.000Z","true"
"light_REG_IMAGE_AMAZON_PACKAGES_4","0.4984776401864962","4","LightGBM 💡","all","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:13:46.000Z","true"
"cat_REG_IMAGE_AMAZON_PACKAGES_4","0.5637177945547397","4","CatBoost 😸","ft","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:13:20.000Z","true"
"cat_REG_IMAGE_AMAZON_PACKAGES_4","0.5216767523366985","4","CatBoost 😸","all","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:12:41.000Z","true"
"light_REG_IMAGE_AMAZON_PACKAGES_3","0.5950493276081944","3","LightGBM 💡","ft","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:12:29.000Z","true"
"light_REG_IMAGE_AMAZON_PACKAGES_3","0.4825116668701831","3","LightGBM 💡","all","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:11:31.000Z","true"
"cat_REG_IMAGE_AMAZON_PACKAGES_3","0.6129702505470453","3","CatBoost 😸","ft","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:10:36.000Z","true"
"cat_REG_IMAGE_AMAZON_PACKAGES_3","0.5147915775131141","3","CatBoost 😸","all","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:10:27.000Z","true"
"light_REG_IMAGE_AMAZON_PACKAGES_2","0.6215995589461109","2","LightGBM 💡","ft","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:09:00.000Z","true"
"light_REG_IMAGE_AMAZON_PACKAGES_2","0.5396336507344086","2","LightGBM 💡","all","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:08:17.000Z","true"
"cat_REG_IMAGE_AMAZON_PACKAGES_2","0.6371490311582414","2","CatBoost 😸","ft","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:08:01.000Z","true"
"cat_REG_IMAGE_AMAZON_PACKAGES_2","0.5641962116482313","2","CatBoost 😸","all","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:07:54.000Z","true"
"light_REG_IMAGE_AMAZON_PACKAGES_1","0.4789498582076309","1","LightGBM 💡","ft","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:07:20.000Z","true"
"light_REG_IMAGE_AMAZON_PACKAGES_1","0.4026482945878994","1","LightGBM 💡","all","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:07:16.000Z","true"
"cat_REG_IMAGE_AMAZON_PACKAGES_1","0.5040399379385194","1","CatBoost 😸","ft","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:07:01.000Z","true"
"cat_REG_IMAGE_AMAZON_PACKAGES_1","0.4379459335589176","1","CatBoost 😸","all","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:06:51.000Z","true"
"light_REG_IMAGE_AMAZON_PACKAGES_0","0.5736949848551384","0","LightGBM 💡","ft","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:06:51.000Z","true"
"light_REG_IMAGE_AMAZON_PACKAGES_0","0.523497082132187","0","LightGBM 💡","all","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:06:19.000Z","true"
"cat_REG_IMAGE_AMAZON_PACKAGES_0","0.5992946209283478","0","CatBoost 😸","ft","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:05:54.000Z","true"
"cat_REG_IMAGE_AMAZON_PACKAGES_0","0.5619675169215715","0","CatBoost 😸","all","REG_IMAGE_AMAZON_PACKAGES","2026-04-15T11:05:35.000Z","true"
"light_REG_IMAGE_AMAZON_BEST_SELLER_4","0.5915853316557149","4","LightGBM 💡","ft","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:05:28.000Z","true"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_4","0.5842966135286557","4","CatBoost 😸","ft","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:05:26.000Z","true"
"light_REG_IMAGE_AMAZON_BEST_SELLER_4","0.4829318703278334","4","LightGBM 💡","all","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:05:26.000Z","true"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_4","0.5177526050541137","4","CatBoost 😸","all","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:05:20.000Z","true"
"light_REG_IMAGE_AMAZON_BEST_SELLER_3","0.49317570099432506","3","LightGBM 💡","ft","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:05:16.000Z","true"
"light_REG_IMAGE_AMAZON_BEST_SELLER_3","0.49486585855726406","3","LightGBM 💡","all","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:04:57.000Z","true"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5062461948391912","3","CatBoost 😸","ft","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:04:57.000Z","true"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5080646137077626","3","CatBoost 😸","all","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:04:49.000Z","true"
"light_REG_IMAGE_AMAZON_BEST_SELLER_2","0.562143273629311","2","LightGBM 💡","ft","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:04:20.000Z","true"
"light_REG_IMAGE_AMAZON_BEST_SELLER_2","0.4143036837895404","2","LightGBM 💡","all","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:04:15.000Z","true"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_2","0.5650625125138883","2","CatBoost 😸","ft","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:03:46.000Z","true"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_2","0.459271574168758","2","CatBoost 😸","all","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:03:29.000Z","true"
"light_REG_IMAGE_AMAZON_BEST_SELLER_1","0.5671914984042559","1","LightGBM 💡","ft","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:03:09.000Z","true"
"light_REG_IMAGE_AMAZON_BEST_SELLER_1","0.46560755897314066","1","LightGBM 💡","all","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:03:05.000Z","true"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_1","0.5610555870343508","1","CatBoost 😸","ft","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:02:42.000Z","true"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_1","0.48775212789356337","1","CatBoost 😸","all","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:02:30.000Z","true"
"light_REG_IMAGE_AMAZON_BEST_SELLER_0","0.5649279688768207","0","LightGBM 💡","ft","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:02:07.000Z","true"
"light_REG_IMAGE_AMAZON_BEST_SELLER_0","0.5317588152662824","0","LightGBM 💡","all","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:01:29.000Z","true"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_0","0.5816551568941941","0","CatBoost 😸","ft","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:00:56.000Z","true"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_0","0.569990698425356","0","CatBoost 😸","all","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-15T11:00:36.000Z","true"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9800082424412444","4","LightGBM 💡","ft","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T11:00:30.000Z","true"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.978182301476316","4","LightGBM 💡","all","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T11:00:23.000Z","true"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.983250287570592","4","CatBoost 😸","ft","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:59:58.000Z","true"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9812783317861712","4","CatBoost 😸","all","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:59:36.000Z","true"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9838122084999992","3","LightGBM 💡","ft","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:59:30.000Z","true"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9802487407369868","3","LightGBM 💡","all","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:58:02.000Z","true"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9847346740298828","3","CatBoost 😸","ft","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:55:58.000Z","true"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.983041549756156","3","CatBoost 😸","all","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:55:57.000Z","true"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9845805489770412","2","LightGBM 💡","ft","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:55:18.000Z","true"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9842713581132764","2","LightGBM 💡","all","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:52:53.000Z","true"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9858338122166032","2","CatBoost 😸","ft","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:51:45.000Z","true"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_2","0.9863925282733468","2","CatBoost 😸","all","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:51:22.000Z","true"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9807009859883172","1","LightGBM 💡","ft","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:50:23.000Z","true"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9807915573364616","1","LightGBM 💡","all","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:49:32.000Z","true"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9808180830385442","1","CatBoost 😸","ft","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:49:31.000Z","true"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.984117200142904","1","CatBoost 😸","all","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:48:29.000Z","true"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.983861276317916","0","LightGBM 💡","ft","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:48:02.000Z","true"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9798308948440342","0","LightGBM 💡","all","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:46:32.000Z","true"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9867521800271758","0","CatBoost 😸","ft","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:45:51.000Z","true"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9855051464702186","0","CatBoost 😸","all","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-15T10:41:32.000Z","true"
"light_MUL_IMAGE_PETFINDER_4","0.8295436499857668","4","LightGBM 💡","ft","MUL_IMAGE_PETFINDER","2026-04-15T10:39:53.000Z","true"
"light_MUL_IMAGE_PETFINDER_4","0.8153978144241515","4","LightGBM 💡","all","MUL_IMAGE_PETFINDER","2026-04-15T10:39:22.000Z","true"
"cat_MUL_IMAGE_PETFINDER_4","0.8411417030606894","4","CatBoost 😸","ft","MUL_IMAGE_PETFINDER","2026-04-15T10:38:51.000Z","true"
"cat_MUL_IMAGE_PETFINDER_4","0.8332388288581973","4","CatBoost 😸","all","MUL_IMAGE_PETFINDER","2026-04-15T10:36:39.000Z","true"
"light_MUL_IMAGE_PETFINDER_3","0.8358913748477019","3","LightGBM 💡","ft","MUL_IMAGE_PETFINDER","2026-04-15T10:35:31.000Z","true"
"light_MUL_IMAGE_PETFINDER_3","0.8279790911959257","3","LightGBM 💡","all","MUL_IMAGE_PETFINDER","2026-04-15T10:33:33.000Z","true"
"cat_MUL_IMAGE_PETFINDER_3","0.8510995857663007","3","CatBoost 😸","ft","MUL_IMAGE_PETFINDER","2026-04-15T10:33:29.000Z","true"
"cat_MUL_IMAGE_PETFINDER_3","0.8444845513295528","3","CatBoost 😸","all","MUL_IMAGE_PETFINDER","2026-04-15T10:32:38.000Z","true"
"light_MUL_IMAGE_PETFINDER_2","0.8266432918897684","2","LightGBM 💡","ft","MUL_IMAGE_PETFINDER","2026-04-15T10:32:25.000Z","true"
"light_MUL_IMAGE_PETFINDER_2","0.8166394897373269","2","LightGBM 💡","all","MUL_IMAGE_PETFINDER","2026-04-15T10:32:15.000Z","true"
"cat_MUL_IMAGE_PETFINDER_2","0.8371881680628682","2","CatBoost 😸","ft","MUL_IMAGE_PETFINDER","2026-04-15T10:31:06.000Z","true"
"cat_MUL_IMAGE_PETFINDER_2","0.8354232413158815","2","CatBoost 😸","all","MUL_IMAGE_PETFINDER","2026-04-15T10:29:22.000Z","true"
