"Name","test_score","pca_components","model","fold","multimodal_state","User","Hostname","dataset_name","Created","Runtime"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9113762536877132","60","LightGBM 💡","2","ft","","n305","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T17:15:22.000Z","977"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9121773714268508","60","TabPFN-v2p5 🇩🇪","1","ft","","n309","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T17:14:09.000Z","983"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9127688146635426","60","TabPFN-v2 🤯","1","ft","","n305","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T17:11:56.000Z","1011"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9116015621665148","60","TabM Ⓜ️","1","ft","","n305","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T17:09:04.000Z","1111"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9104464118169951","60","CatBoost 😸","1","ft","","n306","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T17:06:11.000Z","1147"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9035994170282476","60","LightGBM 💡","1","ft","","n309","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T17:02:44.000Z","1095"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9142409392499248","60","TabPFN-v2p5 🇩🇪","0","ft","","n305","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T16:57:10.000Z","1156"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9135567434085956","60","TabPFN-v2 🤯","0","ft","","n309","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T16:55:19.000Z","1163"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9123143751356904","60","TabM Ⓜ️","0","ft","","n305","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T16:52:00.000Z","1018"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9122560328826792","60","CatBoost 😸","0","ft","","n305","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T16:47:18.000Z","1045"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9071885567877516","60","LightGBM 💡","0","ft","","n305","MUL_TEXT_WOMEN_CLOTHING_REVIEW","2026-04-12T16:31:06.000Z","992"
"tabm_MUL_TEXT_WINE_REVIEW_4","0.984855939923889","60","TabM Ⓜ️","4","ft","","n306","MUL_TEXT_WINE_REVIEW","2026-04-12T16:19:05.000Z","2822"
"cat_MUL_TEXT_WINE_REVIEW_4","0.9826913023183116","60","CatBoost 😸","4","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T16:13:32.000Z","3497"
"light_MUL_TEXT_WINE_REVIEW_4","0.9776554840987084","60","LightGBM 💡","4","ft","","n309","MUL_TEXT_WINE_REVIEW","2026-04-12T16:09:11.000Z","2764"
"tabm_MUL_TEXT_WINE_REVIEW_3","0.9816106410611068","60","TabM Ⓜ️","3","ft","","n309","MUL_TEXT_WINE_REVIEW","2026-04-12T15:47:56.000Z","2108"
"cat_MUL_TEXT_WINE_REVIEW_3","0.9819679437330404","60","CatBoost 😸","3","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T15:38:50.000Z","2945"
"light_MUL_TEXT_WINE_REVIEW_3","0.9758299957022276","60","LightGBM 💡","3","ft","","n309","MUL_TEXT_WINE_REVIEW","2026-04-12T15:33:51.000Z","2115"
"tabm_MUL_TEXT_WINE_REVIEW_2","0.9828364026361672","60","TabM Ⓜ️","2","ft","","n307","MUL_TEXT_WINE_REVIEW","2026-04-12T15:19:03.000Z","2651"
"cat_MUL_TEXT_WINE_REVIEW_2","0.9816746060044969","60","CatBoost 😸","2","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T15:14:32.000Z","3206"
"light_MUL_TEXT_WINE_REVIEW_2","0.9737016416790112","60","LightGBM 💡","2","ft","","n309","MUL_TEXT_WINE_REVIEW","2026-04-12T15:08:17.000Z","2661"
"tabm_MUL_TEXT_WINE_REVIEW_1","0.982070308661388","60","TabM Ⓜ️","1","ft","","n309","MUL_TEXT_WINE_REVIEW","2026-04-12T14:37:08.000Z","2757"
"cat_MUL_TEXT_WINE_REVIEW_1","0.98149732351474","60","CatBoost 😸","1","ft","","n309","MUL_TEXT_WINE_REVIEW","2026-04-12T14:33:13.000Z","3377"
"light_MUL_TEXT_WINE_REVIEW_1","0.972472506493862","60","LightGBM 💡","1","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T14:28:18.000Z","2768"
"tabm_MUL_TEXT_WINE_REVIEW_0","0.9825619550193871","60","TabM Ⓜ️","0","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T13:49:12.000Z","2759"
"cat_MUL_TEXT_WINE_REVIEW_0","0.9797993553417396","60","CatBoost 😸","0","ft","","n305","MUL_TEXT_WINE_REVIEW","2026-04-12T13:45:17.000Z","3658"
"light_MUL_TEXT_WINE_REVIEW_0","0.9721521459666592","60","LightGBM 💡","0","ft","","n309","MUL_TEXT_WINE_REVIEW","2026-04-12T13:35:58.000Z","2760"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_4","0.989020727179087","60","TabPFN-v2p5 🇩🇪","4","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T13:31:20.000Z","3250"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_4","0.986547347358908","60","TabPFN-v2 🤯","4","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T13:21:59.000Z","6851"
"tabm_MUL_TEXT_US_ACCIDENTS_4","0.9544695027895652","60","TabM Ⓜ️","4","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T13:16:22.000Z","4938"
"cat_MUL_TEXT_US_ACCIDENTS_4","0.9830768316181638","60","CatBoost 😸","4","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T13:07:34.000Z","5134"
"light_MUL_TEXT_US_ACCIDENTS_4","0.9816200244250456","60","LightGBM 💡","4","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T13:01:21.000Z","4945"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_3","0.9797062625978264","60","TabPFN-v2p5 🇩🇪","3","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T12:52:34.000Z","3226"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_3","0.9785188592032708","60","TabPFN-v2 🤯","3","ft","","n307","MUL_TEXT_US_ACCIDENTS","2026-04-12T12:41:46.000Z","3241"
"tabm_MUL_TEXT_US_ACCIDENTS_3","0.9628907065172464","60","TabM Ⓜ️","3","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T12:18:27.000Z","4718"
"cat_MUL_TEXT_US_ACCIDENTS_3","0.9705769243812884","60","CatBoost 😸","3","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T11:58:00.000Z","4933"
"light_MUL_TEXT_US_ACCIDENTS_3","0.9723337814083476","60","LightGBM 💡","3","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T11:44:24.000Z","4719"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_2","0.9775765523128408","60","TabPFN-v2p5 🇩🇪","2","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T11:36:19.000Z","5999"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_2","0.9776366917706816","60","TabPFN-v2 🤯","2","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T11:28:11.000Z","6025"
"tabm_MUL_TEXT_US_ACCIDENTS_2","0.9643665941301652","60","TabM Ⓜ️","2","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T11:22:28.000Z","5403"
"cat_MUL_TEXT_US_ACCIDENTS_2","0.9751313195920364","60","CatBoost 😸","2","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T11:15:18.000Z","5585"
"light_MUL_TEXT_US_ACCIDENTS_2","0.9780410930597524","60","LightGBM 💡","2","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T10:48:16.000Z","5405"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_1","0.9806367352138194","60","TabPFN-v2p5 🇩🇪","1","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T10:33:42.000Z","4236"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_1","0.983606747399148","60","TabPFN-v2 🤯","1","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T10:24:57.000Z","7927"
"tabm_MUL_TEXT_US_ACCIDENTS_1","0.9621866460354044","60","TabM Ⓜ️","1","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T10:14:47.000Z","4714"
"cat_MUL_TEXT_US_ACCIDENTS_1","0.97875916505174","60","CatBoost 😸","1","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T10:02:45.000Z","4913"
"light_MUL_TEXT_US_ACCIDENTS_1","0.9672522588357764","60","LightGBM 💡","1","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T09:59:30.000Z","4715"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_0","0.9843704358905913","60","TabPFN-v2p5 🇩🇪","0","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T09:49:53.000Z","5764"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_0","0.9835781735991902","60","TabPFN-v2 🤯","0","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T09:35:51.000Z","5802"
"tabm_MUL_TEXT_US_ACCIDENTS_0","0.9809036634159842","60","TabM Ⓜ️","0","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T09:30:49.000Z","4058"
"cat_MUL_TEXT_US_ACCIDENTS_0","0.9828199379902338","60","CatBoost 😸","0","ft","","n305","MUL_TEXT_US_ACCIDENTS","2026-04-12T09:11:36.000Z","4259"
"light_MUL_TEXT_US_ACCIDENTS_0","0.9803364569663128","60","LightGBM 💡","0","ft","","n309","MUL_TEXT_US_ACCIDENTS","2026-04-12T08:57:35.000Z","4036"
"tabm_MUL_TEXT_SPOTIFY_GENRES_4","0.9633050619950916","60","TabM Ⓜ️","4","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T08:25:22.000Z","4113"
"cat_MUL_TEXT_SPOTIFY_GENRES_4","0.964950169639328","60","CatBoost 😸","4","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T08:13:16.000Z","8284"
"light_MUL_TEXT_SPOTIFY_GENRES_4","0.8994767600771402","60","LightGBM 💡","4","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T07:49:09.000Z","4169"
"tabm_MUL_TEXT_SPOTIFY_GENRES_3","0.9622907058049734","60","TabM Ⓜ️","3","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T07:21:27.000Z","4088"
"cat_MUL_TEXT_SPOTIFY_GENRES_3","0.9661371102973024","60","CatBoost 😸","3","ft","","n305","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T07:07:32.000Z","7439"
"light_MUL_TEXT_SPOTIFY_GENRES_3","0.9028698844692008","60","LightGBM 💡","3","ft","","n305","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T07:03:56.000Z","4167"
"tabm_MUL_TEXT_SPOTIFY_GENRES_2","0.9629875758112022","60","TabM Ⓜ️","2","ft","","n305","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T06:19:16.000Z","4085"
"cat_MUL_TEXT_SPOTIFY_GENRES_2","0.9629636800823048","60","CatBoost 😸","2","ft","","n305","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T06:02:55.000Z","7650"
"light_MUL_TEXT_SPOTIFY_GENRES_2","0.8963783536170538","60","LightGBM 💡","2","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T05:54:28.000Z","4169"
"tabm_MUL_TEXT_SPOTIFY_GENRES_1","0.9597504211288612","60","TabM Ⓜ️","1","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T05:42:08.000Z","4087"
"tabm_MUL_TEXT_SPOTIFY_GENRES_0","0.9631526206630752","60","TabM Ⓜ️","0","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T05:41:12.000Z","4084"
"cat_MUL_TEXT_SPOTIFY_GENRES_1","0.9612424964004816","60","CatBoost 😸","1","ft","","n309","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T04:56:46.000Z","8790"
"light_MUL_TEXT_SPOTIFY_GENRES_1","0.8902655288866571","60","LightGBM 💡","1","ft","","n307","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T04:39:43.000Z","4156"
"cat_MUL_TEXT_SPOTIFY_GENRES_0","0.9638351199683588","60","CatBoost 😸","0","ft","","n305","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T04:32:10.000Z","8574"
"light_MUL_TEXT_SPOTIFY_GENRES_0","0.8979523010474165","60","LightGBM 💡","0","ft","","n305","MUL_TEXT_SPOTIFY_GENRES","2026-04-12T04:30:40.000Z","4164"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_4","0.913402134559888","60","TabPFN-v2p5 🇩🇪","4","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:29:41.000Z","329"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_4","0.914826837173155","60","TabPFN-v2 🤯","4","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:26:35.000Z","331"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_4","0.909913621129956","60","TabM Ⓜ️","4","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:25:03.000Z","438"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_4","0.916982316644862","60","CatBoost 😸","4","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:24:13.000Z","444"
"light_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9006078734540379","60","LightGBM 💡","4","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:23:03.000Z","429"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9343477089506862","60","TabPFN-v2p5 🇩🇪","3","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:22:01.000Z","512"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9361226557951416","60","TabPFN-v2 🤯","3","ft","","n307","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:20:06.000Z","534"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9370296484982764","60","TabM Ⓜ️","3","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:16:15.000Z","507"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9320857082094296","60","CatBoost 😸","3","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:15:00.000Z","549"
"light_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9179176694772688","60","LightGBM 💡","3","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:13:53.000Z","506"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_2","0.922962313868434","60","TabPFN-v2p5 🇩🇪","2","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:13:03.000Z","484"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9181487399554517","60","TabPFN-v2 🤯","2","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:11:56.000Z","442"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_2","0.917654933127064","60","TabM Ⓜ️","2","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:08:19.000Z","367"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9022807314025176","60","CatBoost 😸","2","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:06:47.000Z","394"
"light_MUL_TEXT_PRODUCT_SENTIMENT_2","0.914763207054947","60","LightGBM 💡","2","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:05:30.000Z","364"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9385610778703596","60","TabPFN-v2p5 🇩🇪","1","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:04:09.000Z","555"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_1","0.92524635362324","60","TabPFN-v2 🤯","1","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:03:01.000Z","556"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9191769911926188","60","TabM Ⓜ️","1","ft","","n307","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T04:01:51.000Z","315"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_1","0.92166563579965","60","CatBoost 😸","1","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:59:22.000Z","392"
"light_MUL_TEXT_PRODUCT_SENTIMENT_1","0.8995205474458523","60","LightGBM 💡","1","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:57:52.000Z","312"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_0","0.9180522817515644","60","TabPFN-v2p5 🇩🇪","0","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:55:20.000Z","417"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_0","0.9173803102932548","60","TabPFN-v2 🤯","0","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:52:59.000Z","418"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_0","0.8998110276770276","60","TabM Ⓜ️","0","ft","","n309","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:50:48.000Z","419"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_0","0.8928555767111723","60","CatBoost 😸","0","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:48:19.000Z","429"
"light_MUL_TEXT_PRODUCT_SENTIMENT_0","0.8715674688677562","60","LightGBM 💡","0","ft","","n305","MUL_TEXT_PRODUCT_SENTIMENT","2026-04-12T03:45:26.000Z","415"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9237570466067926","60","TabPFN-v2p5 🇩🇪","4","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T03:42:53.000Z","3363"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.921370345071168","60","TabPFN-v2 🤯","4","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T03:34:14.000Z","3420"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9211952956666912","60","TabM Ⓜ️","4","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T03:18:07.000Z","2893"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9159049075924266","60","CatBoost 😸","4","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T03:09:28.000Z","2991"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.8852976144975143","60","LightGBM 💡","4","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T03:00:23.000Z","2870"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.9205902647405648","60","TabPFN-v2p5 🇩🇪","3","ft","","n307","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:52:43.000Z","2705"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.9160165990873296","60","TabPFN-v2 🤯","3","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:46:09.000Z","2707"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.9174305571799432","60","TabM Ⓜ️","3","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:42:28.000Z","4085"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.913913997815819","60","CatBoost 😸","3","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:39:00.000Z","4211"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.9038071891134616","60","LightGBM 💡","3","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:28:22.000Z","7821"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9308288439154706","60","TabPFN-v2p5 🇩🇪","2","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:14:42.000Z","3364"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9254596396107342","60","TabPFN-v2 🤯","2","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:11:06.000Z","3453"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9255532569085446","60","TabM Ⓜ️","2","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:05:51.000Z","2412"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.919243064189834","60","CatBoost 😸","2","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T02:02:50.000Z","2545"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.917585563131375","60","LightGBM 💡","2","ft","","n306","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:59:19.000Z","2413"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9213902520052052","60","TabPFN-v2p5 🇩🇪","1","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:55:43.000Z","2620"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9139298160609624","60","TabPFN-v2 🤯","1","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:49:50.000Z","2596"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9173480454352396","60","TabM Ⓜ️","1","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:24:24.000Z","2412"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9127045096443286","60","CatBoost 😸","1","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:12:56.000Z","2534"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.8788540839876624","60","LightGBM 💡","1","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:08:27.000Z","2415"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9247051564414928","60","TabPFN-v2p5 🇩🇪","0","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:05:28.000Z","3701"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9194377637301254","60","TabPFN-v2 🤯","0","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T01:02:07.000Z","3728"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9202383242217872","60","TabM Ⓜ️","0","ft","","n305","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T00:57:07.000Z","3481"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9207714190224252","60","CatBoost 😸","0","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T00:54:43.000Z","3619"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9083104066427125","60","LightGBM 💡","0","ft","","n309","MUL_TEXT_MICHELIN_RESTAURANTS","2026-04-12T00:51:39.000Z","3481"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8417055382887225","60","TabPFN-v2p5 🇩🇪","4","ft","","n309","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T23:12:26.000Z","3497"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8347591750889881","60","TabPFN-v2 🤯","4","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T23:06:13.000Z","3520"
"tabm_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8406873051305435","60","TabM Ⓜ️","4","ft","","n309","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:55:33.000Z","2639"
"cat_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8308112451859536","60","CatBoost 😸","4","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:49:29.000Z","2842"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8071866834468547","60","LightGBM 💡","4","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:39:15.000Z","2701"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8388774713134692","60","TabPFN-v2p5 🇩🇪","3","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:33:33.000Z","3360"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8341036840591315","60","TabPFN-v2 🤯","3","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:30:26.000Z","7112"
"tabm_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8380094322132733","60","TabM Ⓜ️","3","ft","","n309","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:26:14.000Z","2765"
"cat_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.828184535210679","60","CatBoost 😸","3","ft","","n307","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:20:49.000Z","2851"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8044090122993378","60","LightGBM 💡","3","ft","","n307","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T22:16:23.000Z","2767"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8407373202530248","60","TabPFN-v2p5 🇩🇪","2","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:54:10.000Z","3219"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8311875564922508","60","TabPFN-v2 🤯","2","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:44:24.000Z","3234"
"tabm_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8355861144000943","60","TabM Ⓜ️","2","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:40:34.000Z","2695"
"cat_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8293499439787655","60","CatBoost 😸","2","ft","","n307","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:35:19.000Z","2722"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8086712264766093","60","LightGBM 💡","2","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:32:02.000Z","2644"
